id,artist_id,artist_popularity,artist_followers_total,main_artist
02nCcSrOVFUQ44w7uEsYQ9,0pn3MBobpWk2XiJiHhlkYm,0,764,Michael Cycle
7I852DAoPFlTOItjv6BBz8,7f4ignuCJhLXfZ9giKT7rH,76,5047035,NCT 127
25qm0qQzdRkWe96BKuaiHt,06QVnTCdjs4jPKO0487EGV,70,4255726,Fiersa Besari
4EbULzyWMuFx94aoIY1MlJ,4O15NlyKLIASxsJ0PrXPfz,91,12839470,Lil Uzi Vert
0LLos87CnqFvRsFzUD8Que,32rAgIN6jhUQYhyoKa8agj,44,91129,Valete
3wGRfBDRNQb0nFDFrUPvq6,07YUOmWljBTXwIseAUd9TW,88,18235668,Sebastian Yatra
273QnyCvJB65rScHJ1nPZb,4dpARuHxo51G3z768sgnrY,93,34103488,Adele
4h7egXYG5sI6nXn2cknQ3b,1i1DQiBhPIvgpNnVQ69cgJ,45,12584,AstralKid22
5VMjOvXYveEkZVzGNlBEYf,3ggtbQMvNhxyGBym7b26Tk,0,244,Youngcuzzoo
1321IxNzcrRjWRVWM8eDpf,0C2U98NkIkyePhoocejsCD,44,4776,FC Baseball
4ZvArhJ7yds6f2yEyfDHjY,1snhtMLeb2DYoMOcVbb8iB,72,3581262,Kenshi Yonezu
0Q5yw473YI0HNLuNbv8KSm,288dJOiQmxw6pTZ6fqpbiQ,43,149788,CantoParaBailar
6qdMhG7pRFi0csRlFGvLE4,3pgCLfNbw5ozIfoNsvDU7i,71,1742471,Fedez
5cvGhpjH7NPeKpgHNeBnHW,1OxGzd3ks0V8CVWtXT1VMj,57,171374,Sidecars
0nshEPCxDj9o0QI8UZe7bc,1hwvc8bcyy9ruXXXRLcfko,56,89886,Sergei Barracuda
0IaklNftCauY2AYpkIJBR1,0rRu3Co1oQ6Ce3yz7btJzB,61,303259,Karsu
1jOE9yEkt7GyavVeHBFQAa,48dz8C2SNCkNCy7DkU9tZE,52,37551,Momo
2wat3H3CqHWxEU2oKZUnaM,0xHa28taiElkcQf9o3z76g,61,349517,Static & Ben El
3EK4tGkSiO5xvvB5sM4tln,0UWZUmn7sybxMCqrw9tGa7,78,3631961,Juanes
1kUwlk4SqvLEjOk8yFPtUe,3yLZtAIGm6Eq4WSfnimZad,50,255062,WANYAi
0teIyp8zV14jCJ2lAKHPZK,0lzYw5xI9jgMg8O5i4bTre,60,97014,LouiVos
11mEeVI70ZkP0yYzybR3gc,31KGMx2XwpugdUpJzeZOv1,50,20680,Naod
6DGRzK3n3XAAsBTN99ruvw,3MkkSf3u5KU52Mb2iMrqeX,70,1131598,MadMan
4UZZj8wVlnViqWkcNvXSA2,2NM1t8dMvgeu9Lfl06574g,65,35789,Mishaal
3GRQZFFaNv34szUgB2uVgk,0wLyOzCl9QIsPWm12pjIFl,1,19,Mc Smálán
004q4eDxR33ci4f8m4flwl,2Otnykd696YidQYfEGVmNq,70,361840,Vicente Garcia
2jG3STVcZ9fjYlhXPi7nJ1,1Kjs5u8GQf6zCFdTj6SI9E,74,725101,Malik Montana
4rhdtzBmrrDxYi35yQDpzF,7DMveApC7UnC2NPfPvlHSU,78,2011720,Cheat Codes
2m7IK41JO3NXmhviptyNeO,4Cb1WbVHZXQQjZs1QJu2Iz,0,2,MarcMuller
1sUdq3kWa9dJXHu3eYOUll,5fmvGUlMVgmnCn45f1he7d,56,44655,Andrew Gold
21Q72CqG52KpskLAFYsogC,25tMQOrIU4LlUo6Sv8v5SE,69,624384,Gavin James
4PSPlF7oFZ8FPZk3wXSrId,7vHABFivutQXnW7ZaOzX9R,0,1,Harold 69
04ZMCgKlsRcTDrxGMKCrAx,0hHSuSCpKFLU5twpJNTO3t,48,14576,Friðrik Dór
3eTGmvQLNLRaoCpa1qJEFg,1wFdWxzcJOmD61tZBVk0lu,37,20931,Jazzu
6A8B1kJ9ZNHbl2uFPN6Wtm,3L58J6a7f0jyy2p6f3MSAs,61,143795,Blind Channel
5Og0UM8SJNYfB0W4ZhHT2b,6NIyDDyPBRTyPZ6ggjE8Rj,43,38283,La Máquina Camaleón
7gGBgh0bVxHPgZjA505bo9,37M5pPGs6V1fchFJSgCguX,76,1541997,FINNEAS
1amKdcu187GsDejs0xOEmb,513t0jZUP0K98C4h7KHtEb,49,57109,NONONO
5HZ0FiCTVIg0D2WtTrQAWx,53l3yjX8ITilPIlCRsVKEB,58,162129,Kwiat Jabłoni
7nSTPAC2cBHd8Qna36fC95,438nTuoZFCZCyBl33jE9dU,69,150989,Ashafar
4LIZDbjLNK9N0fugJ0z4Pf,3IW7ScrzXmPvZhB27hmfgy,84,4944613,Jul
2kurCucOSCAu1xo0t2f3Vz,5sUrlPAHlS9NEirDB8SEbF,79,5873137,Alejandro Sanz
6IRdLKIyS4p7XNiP8r6rsx,6qqNVTkY8uBg9cP3Jd7DAH,93,56979752,Billie Eilish
0ISgBS2gYtGyOajfcRHLuT,2TVTUyOkmhEQpMd9BD27hk,43,30568,SKiNNY BARBER
6tlhigGqyuLvSSCC9XjQD4,5fuYwjBkiUEoS1kLjCF1SX,5,328,sp'ACE
331X0froeRUQ00VlqRBBN7,10XY9PZCJKzUFzZOdtlQLU,68,135423,LX
6VYY26Wws3jIS1DdqeOsXZ,2u7CP5T30c8ctenzXgEV1W,65,257218,pH-1
3EjMB4Wu9z3hKAiG0WT15n,1Ir1beWTLsaUykUvzctvFj,13,301,Julia Rautio
06bPKV61n8jzxFAv0l29kv,5qisLjDrKoHMI9zOK2hfzs,63,480463,Mister V
5IFCL8jUbhv1nP3cPuda7n,0ghlgldX5Dd6720Q3qFyQB,80,5598917,TOMORROW X TOGETHER
4zWMI0s98eCnAyteHExvfb,1ZwAwymAUb2hTFTMxmNbL5,49,149739,Pause
4mIDiO3YkbRedskD4m0Onl,6MDME20pz9RveH9rEXvrOM,81,4665874,Clean Bandit
2pfz93pztZgtmjwkA4R8DH,0DjAjUeZwSixK0dRwplBXb,64,2122390,Alta Consigna
6cXD2DrBPeHq4yMKlUYBch,2weGfox1CWg9HmmwDgcjey,39,33124,Marcos da costa
6nqaDnc3fZfX05SHSQQuBQ,1UYjFeWiTTiOfDRYvUmJul,52,517942,Bird Thongchai
1zLQS5k2OHKNBmP6vkpoi6,2NqfVX6wBXzWKtZ6kWW4rc,0,527,蕭賀碩
3tztEuVtZwuThHSwd05ELq,2tIP7SsRs7vjIcLrU85W8J,89,3319768,The Kid LAROI
0zehnMnrIcZrl23McnKDMc,4MRRW42s9ymwa5zu4xTKJh,69,246277,Kaza
68mbAz5ZrmJIewPis0aMfP,1Q6fwxJ9j46RqSFY9EXBj9,37,2751,Kapteinen
20X8H6S6mkTkvrRLVEOqTc,04gDigrS5kc9YWfZHwBETP,89,35173936,Maroon 5
2kIpXnADCN9DhEuQyjZImB,1SUu1Bi7ev9HbOzyVC77qD,69,519881,Kool Savas
7ec55GDkRIBmsI8XKrG1lu,36E7oYfz3LLRto6l2WmDcD,65,706911,Pulp
6TXzDGHSFWUvWGxxfSGREF,03eZ4y8baXNaR68hpkkDoq,56,69167,Amuly
7jA5OcunWRSYXq98puhAX8,5isqImG0rLfAgBJSPMEVXF,54,253103,Blonde Redhead
6ORqU0bHbVCRjXm9AjyHyZ,7oPftvlwr6VrsViSDV7fJY,83,13021244,Green Day
1aIhAX6324JZmhNnGltwkK,4YRxDV8wJFPHPTeXepOstw,87,41896741,Arijit Singh
0kcmuRtga0TXoKTOcfLRXr,4o6vIkdmHiEXZOesrJj3KO,55,395287,Abyusif
2w5YiP5VH5YNM0MQBngo5g,5Pmsa0FeoMFWsjhpo2bIAK,59,88292,JIGGO
4m973PBeKbRIMCdLypmPWz,0Dvx6p8JDyzeOPGmaCIH1L,80,1445393,RAF Camora
5FV27Gtr8LEkhOflbbCiQG,6U98uTYOfUby5MmAxYUWX6,0,19012,Mers871
0kKVxEL8ia1F3vKQj6GVeL,4KsGMNzBc29HS8e4QrVvDu,33,1408,Jóhanna Guðrún
0gcA2h4SRc89cvZE1x1Uns,6UI6PW7WI2jz4SF5xllpgI,37,96,Vi Anabella Kara
52ENZqPXfNJZwobe8r5wqt,31lnFZEM6ysvjOx59VyxRE,66,423412,Krept & Konan
4QnIweD9RMqHKulopbJzsN,3mibIJiduF0MVLLAvHZAxw,50,572070,Noo Phước Thịnh
5wR4u7mKqIhtTDFdITi1wx,1XcjHL7tqpinEtYVFgdBk6,39,39718,DJ-MK
0Aii1ZdrQwkas2lrRFz6ZY,49tQo2QULno7gxHutgccqF,79,4398959,LANY
4zJbxanDbuZZMm6nippyZF,7FqkRutc4zWMrnEAUv3Xwd,64,326971,Hardy Caprio
2YxgPgm0jXQU7d97hwLMCg,61ZSrIBRin3VT35hbvS5UE,41,16869,Tuomas Kauhanen
1QFh8OH1e78dGd3VyJZCAC,7bu3H8JO7d0UbMoVzbo70s,77,3570204,The Cure
1HDqaIxeJ70BTHgZWEuaeT,4sbXXFzEWJY2zsZjelerjX,74,3926334,Dadju
1WQYMD3P6vndxvVCtft1DW,4eB5clMaoi0cCRnCwLkkiS,70,169779,Harnoor
2v00WuRHH1WdnXxlHnyURi,6mU8ucezzms5I2kNH6HNlu,74,1926972,Conor Maynard
2WPFpC4oQxjBpSgsCoQrCf,4F4pp8NUW08JuXwnoxglpN,71,642974,Bad Gyal
7lthOBXNue2IvedLRfkod8,3Nrfpe0tUJi4K4DXYWgMUX,96,45551465,BTS
0x1k6gSTSxaLxe0F2IThaX,5H1nN1SzW0qNeUEZvuXjAj,79,3659495,Danny Ocean
2rFQnkqRVcpKkMj1oLPMyb,41QLxRXlc2NwfJZkHGHKid,78,1424761,Israel & Rodolffo
3eJH2nAjvNXdmPfBkALiPZ,07YZf4WDAMNwqr4jfgOZ8y,86,10748696,Jason Derulo
6SiVDtUuESkBzjUl2raZkN,2CYz62cthPQ03xzOFpq683,32,24134,Cheung
6S4UkO871bZ6kikkqVgSqr,55ZGFvikpNjQHvtTWS5aZF,57,18310,Bolaget
7yJ2B2cvNY4sYLkTf8iB1o,4dZzpakTDlQy33Iwvf3reB,38,48049,SKG
362dLfQkC7gTa6tvyoJT4u,6V1SwiosQqf5XvmoTMCGa9,58,131883,Dear Jane
0bnjrcUrkCgX7Zv9EuPVOI,4NKSnDH3KS823DGnHDDDsy,55,117790,Bloody Hawk
0gjjH8eiTSXtbgfSHgOXiC,6Id4InLJZT9Gzsl6KrAqAN,46,22696,De Danske Hyrder
7dEuJ61zSaKyPU3ymbgV3P,1SZwJYkX5jEm8xqZXSGXjj,55,113045,iLLEOo
483ykNWhSQXYprueXUMNeo,1nngQyj8LCicyLKclbWTmU,54,37010,Josh.
6iRz3pAoaXzvi9IGzvljaD,37230BxxYs9ksS7OkZw3IU,83,186549,Chencho Corleone
4qEBF1ySPnaO123CJ064G5,1qkyWKIbM8VIFXLkBmufqk,0,97,El Fuelte
4Wap0GBuDckn0HjrVLbt4c,6JV9OrfLS1nkVkAYl0naok,48,37328,Nello Taver
0GlBch8nzT4GqrAkgVZCbI,1LQQtqc1vQ1neUgZrjYlEU,57,555105,Yumi Matsutoya
1xuqbBkEd99yb4Lowduv2u,2wm5YtIlq0Spe9rDGGTVkF,43,146557,Dendemann
7F8HihW3isdKTe2ttVRghq,5JZ7CnR6gTvEMKX4g70Amv,83,4820651,Lauv
3aH4zwCqiIEH08zbJO4jlH,7qBIgabdHdcr6NLujDxWAU,48,64900,Fire EX.
5ZzQZcpwW7IyhKopLuoiwn,50co4Is1HCEo8bhOyUWKpn,91,6958789,Young Thug
1ppuHX1oVMku5LTL0swNZP,08F3Y3SctIlsOEmKd6dnH8,72,1466038,Yusuf / Cat Stevens
158ukl5rih76dOEsp0I91H,1elUiq4X7pxej6FRlrEzjM,83,16139738,Jorge & Mateus
7zOslGNcEodrrPlWPvNGMY,7rTPCNINGzMp3Hc8Xqht5Z,57,565705,13 Block
0PCBUcY3eOQZNxAeqiT54r,2C79klpEJtG3RU6ORcKaj7,30,1037,NEXUS
5xfm1GSz2tHXM8GMfBpWk2,3jfKIjYYnAfdUW40Uragnd,42,9121,Free Finga
3WVmexWoHvIl3yl7PZNiS4,4sbKCRFKQ8sAUn1pWR5iKZ,57,36144,Bombai
4l6mLhnQtavrSM2fp4pBUF,0wjrZ5PUcVjAbUUX33JRr8,58,308552,Woro Widowati
5s6YL4Ym5xKtlOgmTICSat,5Pwc4xIPtQLFEnJriah9YJ,86,13151189,OneRepublic
0CHvPUQq5WfbydtlR27KMG,3OuJ9P2uw7g1Xx1aixQSCl,35,5749,BENIM
7MSFoTbgwi5BFpilewAbUo,6JL8zeS1NmiOftqZTRgdTz,81,11185095,Meghan Trainor
6DGl9TtxYTpMFrmZa1mwEz,5dXlc7MnpaTeUIsHLVe3n4,73,1793641,Coez
2xMf0g4abBoxbCoca5z941,13bDjug9N0pyv3ZUINjkDV,72,984748,Bausa
7pNSr2gQMVghpTcZvQUroa,4BFn4jmfqSNaHtPWHTcy41,68,500036,MamboLosco
6Bxw2xv2tiie9mvEH0s0ze,5m2pDQbSRuWbxRR1FUcHle,55,193277,Mirai
4VwbXijbE0bSA0HzTvsqzH,2LRoIwlKmHjgvigdNGBHNo,84,1010963,Feid
5bmPNUbxkFtxPeen1Lqjen,3PMRY3PR5xAe5UpRfPPuaG,53,30991,Dzsúdló
6VcaTmR9UhOuZD7aNNilOV,4cQ6t2SYfuOGQmyeXZQSkg,44,8828,Dany Bala
6RaMSbhFawEpRbBRuGKaDi,0PBXOGA0xgHq709dXGvbP1,42,201451,Wany Hasrita
4v3W97RqEN0kgaLAre1pbJ,4Ga1P7PMIsmqEZqhYZQgDo,83,4805856,Lil Tecca
7wJHcotDOj5mrNgm3XUaQ9,0CbeG1224FS58EUx4tPevZ,77,866452,Timmy Trumpet
1sn0pMXHGyQ63jzFXHLOiF,793QToVJnVh8Op8YSqJsSm,53,10074,LIZ
0G149jkGWKwrPXUGkEDgWM,1URnnhqYAYcrqrcwql10ft,90,10767637,21 Savage
5tdFHKutNXpSbY6Wq70OlD,5dXlc7MnpaTeUIsHLVe3n4,73,1793641,Coez
2bVHEJ0mKsdzwIBFzi19ym,6iNTGd6T0cxg1H8IIaZTlt,56,41969,Thrife
6OWwrGLVeyTgVqJK5j0rT9,1bAftSH8umNcGZ0uyV7LMg,87,5358267,Duki
5tjjy26cUYRWqru1atxtwP,7ADRm1oT7VmhRRZrZqycV6,65,209894,KASIMIR1441
0rKoRleUmhuf07uC9k79oC,4cG43cUBRJWWDsRh4SW48i,68,296828,Viktor Sheen
1zjSuvvLpPoJwnywiFIX7E,4xRYI6VqpkE3UwrDrAZL8L,82,5625675,Logic
0VjofSmIfyEkTsl1tTm90w,2uot6fY5M4c7qyfEloSoV0,24,22608,The Panas
4ByaTrfoYbXrmlbsTG8MTD,4q3ewBCX7sLwd24euuV69X,100,43663764,Bad Bunny
6ukKicqoEEfTpumZOsIisn,7FaGlrXXBuq0XrlerWfI3n,34,10481,Domi
5IoboXC8wTDcWdQDd77Kdp,38VNGRG9Wz2FOBKAyA6HFv,43,53132,Italian Somali
2bmKUR6jSqy3pr7a2GwP1M,6J2bFI9tQDWfPHjoKHKrOu,63,106528,Yung Felix
7isUUCDfqd7I7aFtP8VaZ7,7DZtdN4x13Amjw87cjdffb,50,55356,壞特 ?te
46EJP4xRtHEzOthuhDqo54,1YwMnnHvnG64fJxYSVwmN6,66,52519,Branco
5BjXWZl2JejuwhY6djkImJ,5wXRHaEx8AvtUv0gyZHGf6,67,53893,Newkid
3oe0Sg8Qtqqd2FPrmTngSV,5XQWXnMwsvuvCPMneXUbsy,79,434082,Marcianeke
7e8utCy2JlSB8dRHKi49xM,7Ln80lUS6He07XvHI8qqHH,88,13727278,Arctic Monkeys
4KRSPSD9KxXA5hIZtfgrhx,0h1zs4CTlU9D2QtgPxptUD,80,8143028,Ricardo Arjona
1HrEDovvErJYkvaRpyTTt9,1yq2JzsqbzFbJ1B7wGOXLc,71,575639,Young Igi
2KmCMQ2EuJs4d2QK9f5yRL,7bXgB6jMjp9ATFy66eO08Z,91,15389071,Chris Brown
0pSETXy89ZoqYSc62PQv0b,2LBteY4vnSD2zKwAgzOijB,45,33143,Mokoma
3EfqlNLh9HHLh8YkmezU5h,1mcTU81TzQhprhouKaTkpq,94,9412025,Rauw Alejandro
49ibGu3xSgx8aDvo0jsaxu,3Zf054e19tFcFHyfXqo7gx,3,422,SFATAYIM
2kN05N1AQQplsgFweFAqYb,7jy3rLJdDQY21OgRLCZ9sD,80,9525902,Foo Fighters
4yLz3Y4kpRqcQQI7CCtSNR,0r63ReVRjxrS4ATbLrdcrL,56,503903,Hoang Thuy Linh
0RhO0RV0YKyF05kZ4uQOHW,7ltDVBr6mKbRvohxheJ9h1,83,5028198,ROSALÍA
0VtxQUpwnkeedz0QhhuOgA,7gZfnEnfiaHzxARJ2LeXrf,76,6664171,6ix9ine
7gL0eIncXB5ELO8BFMR3Uv,1r4hJ1h58CWwUQe3MxPuau,90,29667783,Maluma
4RdtVn0XGoKUAtrgtSmild,14zUHaJZo1mnYtn6IBRaRP,88,3271508,Justin Quiles
7DPtHlTqIBq1PefgCraLYI,1p2z4hiBCkxfWZ6OvyGBSA,45,22520,Benal
6cZMu6NnmtwcpGRxnNKjM8,4BuamTRrqjMmqrCnJ2pUQg,39,78309,Raid
5dyyA7sl9VOdWz4gi95BUo,53KTldaJ8tHSkYU3nigfwP,73,2094997,Fonseca
798nzni0JSUWMVJJBCYYF1,1z7b1Pr1rSlvWRzsW3HOrS,81,4253792,Russ
6uE9SHkGFAvAyXZdIOgXBV,7k73EtZwoPs516ZxE72KsO,72,4252843,ONE OK ROCK
0yJF3zE5pxzNoK9kZl5Ru2,0ohUvVskERzK18bvWXFEqi,68,856045,GONE.Fludd
4tGo8louHXYYJZT4dUuUyk,4PjY2961rc0MHE9zHYWEnH,53,81036,9m88
48LCnGeww8DfeXVc5V3tAR,5Ypafuz95Xk09YDf4tgAvU,67,512561,Ayax y Prok
3TGfxu7i6fRJbQyKXqSXLb,2UwqpfQtNuhBwviIC0f2ie,78,3407524,Damso
3SG0qa5JRxmMIee93u9E6I,6gcteR920pLEynlHzjSRYd,63,367155,Kiyo
6EBhqTxiKkhjCkBhZFJ93N,1aEKvjRnbf1laB7DVXFqsG,47,53931,fellow fellow
20MuVazoNMv6xjKPnRFOxG,0Y5tJX1MQlPlqiwlOH1tJY,93,19788299,Travis Scott
43Htb72qreHXeDjX3peBUx,3drqpTL4sQOckmAfF9i1wg,71,1038197,Summer Cem
741zJcVHi4f3aOOJBYXsD6,0WxSlQlue0fq99fXfGBmxA,58,263962,Fy
0EiSamHFdgsajFuKjFmXWV,2y0XUKKpAeeGyQ5ND7dTY3,53,117051,Akim
0REjFxlMJRQxPqWSdmXiAT,329e4yvIujISKGKz1BZZbO,91,12165601,Farruko
0XQ2P5tDwhWXkps7xO7vWP,1g4J8P1JWwanNyyXckRX5W,67,1445667,Adamlar
4PUniKS3Cywu23xjdtoji5,51DevdOxIJin6DB1FXJpD1,77,934856,UZI
1j7GNdjuK5wfmvxCbVcWMY,40xbWSB4JPdOkRyuTDy1oP,67,2050094,Nicole Scherzinger
7GqgAQAIRoRmijXWh7vw94,2jLHrOkh1M5rLJgnrgfQf1,39,20731,The Volunteers
2PHiwLEX0TfWfhbRgHIf3n,2Dj0euYPa8eiI6Ee5VLBwg,49,85949,Preslava
6u6uaiNbkd5a1haAFHcNxo,1fxbULcd6ryMNc1usHoP0R,70,1161748,Quebonafide
5qPfvvKDCoXG3rzgztsJQG,45TgXXqMDdF8BkjA83OM7z,82,2846237,Rod Wave
0EWMW23M0aFT0NJPNMLeyN,0IxgA9wO4Op3CSnPlhfwV1,70,112418,Kevin
0OZkPCEWmObzT2TdErznLD,5bCwYvvFvWOEXtO9W7p0Iv,63,218890,Craig Xen
6my3pKZ8QxxI5ZezQVR0wf,11TplWqOPQBTmg2eiSLt1m,67,1799312,Tiziano Ferro
5vnxboQXsHVOVynymx0Wvv,2DNe29u3NiB7u8k8RS5IuD,48,74803,Ekin Cheng
5J2PYPK5MgxS9kPWutmwj3,7gU9VyFRN3JWPJ5oHOil60,75,808802,Tayc
7asFSf2pkWNEG3E5EuN1QR,47mIJdHORyRerp4os813jD,89,1327345,League of Legends
2gGLpMzoo80A7jGEIr4ou8,1HBjj22wzbscIZ9sEb5dyf,80,3473532,Jonas Blue
220oHsb5rs4pXlirIAJSG9,3XxxEq6BREC57nCWXbQZ7o,65,467920,Jamie Cullum
2aFiaMXmWsM3Vj72F9ksBl,6T5tfhQCknKG4UnH90qGnz,71,4076228,DNCE
1M4OcYkxAtu3ErzSgDEfoi,4kYSro6naA4h99UJvo89HB,86,19193081,Cardi B
4Wc0FFBjYDVNJ3Zx3fck6s,5M9Bb4adKAgrOFOhc05Y50,78,4177175,Pablo Alborán
2PRjwWPjJHmjFmC3NPXrTy,1l2ekx5skC4gJH8djERwh1,72,1776796,Don Diablo
4NdXQlDTzxbOMkzJGWFtz3,3wyVrVrFCkukjdVIdirGVY,72,7888338,Lil Pump
2UtMrg2qbfom2TkzcjTREh,7ge3QfYPMTjDbMoVLuuIuJ,68,149281,Hef
2giNwwft9s8E5Or8N0olgc,3Nrfpe0tUJi4K4DXYWgMUX,96,45551465,BTS
7jeXFt3u9o8PveE4CHSOs0,2TcrjcSngRPpgZxmIlPdym,57,359703,Busta 929
7FfWMLcbERPxL2KdQhBzMg,6mbdN4ACD50R8vBKGCfzsr,50,94784,Tourist LeMC
6Bv8yZzGr8RgiAlupPkxMT,6BNMwUozbYoSSgTJPWKXRH,0,2,Doris 68
5JlGAhWabxmwpyNyiEumzr,3QVolfxko2UyCOtexhVTli,77,2167197,Angèle
7GfXjqXD9aBvDoBdZ7EwPH,4upwdFMlZBmQ68jP9jPzjK,72,1828665,Gemitaiz
4U4MUPj7cOrLnB5UntZHJ4,6RHKEd9dpzQ4c09x8Zdaxu,65,228692,Clara Mae
06KH78mmsvESwUgJzdNOEc,6cYl0XQ4cmvwANdoJaXeHf,0,311,Picture This
09OeD94T28n7ku4RqPa6wZ,57LYzLEk2LcFghVwuWbcuS,83,3196273,Summer Walker
0gpZwVDOcUiyZ0C4rJbzWt,3IW7ScrzXmPvZhB27hmfgy,84,4944613,Jul
3ohupB1Wm1Cvcyre7rtS9p,6nxWCVXbOlEVRexSbLsTer,76,2236698,Flume
2QLdrqojYq2yRKHqv6tXh1,5vBSrE1xujD2FXYRarbAXc,76,1824611,Years & Years
1sZXYpO5HGPVM5KI8d3wXo,3sW41aChSc5bBow0Folc1S,62,279936,Sarius
49y9Jh6uPCc4DrhmL6yavX,13bDjug9N0pyv3ZUINjkDV,72,984748,Bausa
0t4Z131i0IVcWfSvCxSeZd,2nszmSgqreHSdJA3zWPyrW,84,8880149,Luis Miguel
3n1f7DayZLzfFQRvXIbeoj,3IW7ScrzXmPvZhB27hmfgy,84,4944613,Jul
3uDFDOXT7dCpmtB1yUvNFk,3utZ2yeQk0Z3BCOBWP7Vlu,76,1640847,CRO
14qgbm3jrTC9R5UZ5pRZqz,3vSPGdAKywVxEwnOXjghbG,43,1498,Titta
1LiEAia09qw722mpzqfROY,5Fd7uQWqAWTmcOidyOUhDo,50,4573,K E M A L
0GQngE2rOYvlKwEQjTAsP8,1wRPtKGflJrBx9BmLsSwlU,84,3556920,Pritam
5sespphZBWHDLqvkntVd7b,3DCWeG2J1fZeu0Oe6i5Q6m,76,1023088,PLK
4wIeccnwvGmERG3NJG8nQA,1cA379ILgR07m7XQVXyP6Q,62,288825,Sneazzy
2BjNjFJAQTxqUPGpOnrese,4O15NlyKLIASxsJ0PrXPfz,91,12839470,Lil Uzi Vert
3us8sod4dLbM9FiMiPiEY8,3UAk61T8PItbpgEi9u7ofY,65,202965,Andrew Belle
20PV9AArnXu81gQ3JHgGtw,0xbbe6a1x6g5eGBQfzjWSe,55,25630,Cledos
0tvy0ZLlvPXKTJMvDK0wjx,1yq2JzsqbzFbJ1B7wGOXLc,71,575639,Young Igi
08BiqanO41PJL0qjVz6Nto,20SBqzpuFoymhieHTNHUgl,56,171670,Killa Fonic
7IMr4aRFKCVl6wakVRm8pM,10pMyCRhDkBpyuc38QOlKf,48,11701,Getter Jaani
2EeqXnFIGvIShtwt7VdnWA,1gRr6moof50L1b7XsbClvI,56,127507,Rytmus
4LKf0qtY4KeXNVqnPo7DCH,3meJIgRw7YleJrmbpbJK6S,89,696992,Die drei ???
1uRBbjQ3uNFXCncWyNomHf,53XhwfbYqKCa1cC15pYq2q,93,38254718,Imagine Dragons
5jakU1mpB03Dkl1ao0XlyK,0Gk98lHv6LlqbWPwdMiga2,49,267445,Paweł Domagała
6muALFzH8p6LSY7b4vwOdi,1Dd0DajYMxzu1Q6kuXLyJ3,37,101091,Hoàng Yến Chibi
2Q51iNcSFrqeta1MiyqCWg,7EQ0qTo7fWT7DPxmxtSYEc,81,4951968,Bastille
0eu4C55hL6x29mmeAjytzC,6TLwD7HPWuiOzvXEa3oCNe,80,1806495,Oliver Tree
5nYVk2p7Fw1pCP0Aj4pDoH,3hqXJzw9ubKNcvVhZV03gQ,35,11481,Billy Barman
6E3PemUQbsDSh9lK2zPoIA,7eRycFfZX80DTIk5rIaLwU,38,269,Maiki
4yGusLC2fJbi1N3hcJNbAP,1QJbbsxg2wqidJj51d3otw,69,636550,Natos y Waor
70TweVtFavZ8DyigPf1OPm,4yxICw7joYAxRI2sTRldLB,65,4270,Rajat Nagpal
6DeHP49uTwrRkQel5B1QrN,4GnFg9D7Ds99UI0r5t9PZK,43,43889,Natsuko Nisshoku
7sr68k4Uq7O8KV8IV8sudf,1QexdJFYGyxdBlEpDSy0d4,61,428683,Nane
6mhahOop13HEXnHSJJUe66,1eVPKI2R4NlX6P5FIuMXis,62,153265,MILLI
3mEuWQDngXevBTZLf48XDx,77ziqFxp5gaInVrF2lj4ht,89,10154118,Sech
6iWnIObjnBMlaKgrAZgUA1,1bAftSH8umNcGZ0uyV7LMg,87,5358267,Duki
0f8xPdFJ6SdlHJwkxpdw2Q,7eCmccnRwPmRnWPw61x6jM,68,251231,SHY Martin
5iAxcPoyxt0HWU5sZToqe5,6yrtCy4XJHXM6tczo4RlTs,66,214161,Lime Cordiale
1WmtYXg5hkD6I2iY1cPYeM,7F2utINZ6tSokSiZTQBE27,79,1816937,Guè
352ZjWTgxP3OOjsZYpv0kz,58wXmynHaAWI5hwlPZP3qL,75,2363031,Booba
0KVTPf9jyp3aQXEXT9Sd5i,3AVfmawzu83sp94QW7CEGm,74,1081620,Astrid S
1gZDbvoKxDXyKRHn2ccPet,0b62itBWBdLgiecXjXCqKC,72,175094,Maxwell
2slXzR7LUxpULZHPJkzlTp,0kw0RBxQ5PjqTePr8TrTI1,49,33588,Negros Tou Moria
4m3kFTCaFYcQ0va3pdxYew,1bpca6RQE5kp92pIwPMBE8,61,275618,Ben Cristovao
7HKez549fwJQDzx3zLjHKC,22bE4uQ6baNwSHPVcDxLCe,82,11365850,The Rolling Stones
4C7pCR78dvGlDP5RB1Gdhy,4HqFIDYBlJqpZJZFTjJ3S5,33,1302,Jesper Livid
4PlsQIYV2iVABnGGDorgt7,2KbikmQKGiUPR2ARs1h0sq,71,183553,Gilli
4stIpAzdqouLAL0OyaiCGP,1FhFAnXsMLYJhRVBKvcdHU,52,261148,PRIME
5yZtHXjySe6jDjOM6Yi3Mw,2FXC3k01G6Gw61bmprjgqS,82,5042337,Hozier
1LHbF996avQGbmZJ6EPhsT,4upwdFMlZBmQ68jP9jPzjK,72,1828665,Gemitaiz
3BSoskNONnjn05yRO2tYFX,4tX2TplrkIP4v05BNC903e,71,2137495,Tom Petty and the Heartbreakers
53Abp3QVXDA9z1VmJsOBXm,7n2Ycct7Beij7Dj7meI4X0,86,12371814,TWICE
