danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature
0.834,0.472,5,-7.777,0,0.0873,0.412,6.76e-5,0.0836,0.517,107.014,52Qu0no0NBho3zyRmjlsHn,244747,4
0.729,0.866,0,-4.823,0,0.0419,0.0136,0.0448,0.194,0.708,122.035,1Yo53DrSr18OD3HNAPRPcj,175194,4
0.701,0.635,9,-9.165,1,0.0338,0.204,0.324,0.131,0.757,119.998,3A3S0U20BhtLnsEZ016vjA,180000,4
0.828,0.889,6,-4.234,1,0.0429,0.232,1.32e-6,0.0881,0.981,156.052,4gryO2XRHDvVgDfAoxZCi4,146240,4
0.861,0.566,1,-3.988,1,0.225,0.0203,0,0.0944,0.249,158.17,0CZpbF7z9bOHGzpuCD3qvu,155693,4
0.793,0.562,0,-5.391,1,0.385,0.0919,0,0.229,0.525,160.075,7JWLw9dHvYVZMZ1WR5fqxc,103022,4
0.867,0.623,1,-5.782,1,0.14,0.0336,0,0.0675,0.941,115.934,2VP1q3Fjc7HoJp2NRteCxW,176215,4
0.812,0.654,0,-7.01,1,0.0762,0.222,0.00113,0.106,0.633,120.001,23mnLiduJ9u9wBEYYOUQRo,148307,4
0.752,0.608,8,-5.986,1,0.131,0.112,0,0.206,0.297,100.017,6zqUQNoHatadiNnPC3dveD,233612,4
0.644,0.578,7,-4.361,1,0.0332,0.417,0,0.298,0.391,126.958,2puE9eHa26bu1DLniIuvTw,166417,4
0.485,0.792,11,-5.918,1,0.432,0.0246,2.62e-5,0.122,0.359,87.54,65vGFwmcpKoiutDJzBWQIM,155481,4
0.622,0.501,0,-7.325,1,0.0816,0.783,3.77e-6,0.301,0.512,81.478,2iu60eTIm2py6MaoVMcBAR,159033,4
0.802,0.712,8,-7.625,0,0.253,0.0545,0,0.0885,0.221,138.116,0e1g6rvySDvxJzhHdAviQq,229565,4
0.694,0.634,4,-7.874,1,0.0793,0.754,9.22e-5,0.0974,0.926,78.129,5y3YzRMrmyb5n5qxMdqmZ7,260329,4
0.665,0.804,1,-5.267,1,0.141,0.272,0,0.69,0.175,121.031,6dotEcliwGD3yrJaUHO621,212213,4
0.584,0.123,0,-11.288,1,0.0444,0.947,3.12e-6,0.17,0.332,95.78,2OXxrwhsdYLHAJdHXW3ohZ,65000,4
0.9,0.832,9,-6.906,0,0.0739,0.121,0.25,0.213,0.706,130.994,3uhTOxvu2h2YEm0uPNF2vi,191760,4
0.815,0.88,0,-7.003,1,0.0683,0.224,2.68e-6,0.0846,0.926,114.901,5gHt6koylIwR0MzYQwtOj8,155087,4
0.554,0.36,0,-9.452,0,0.0292,0.58,2.79e-6,0.0969,0.252,82.001,0a8sR4JpMM4mcFNItKOjRg,277787,4
0.707,0.72,11,-5.61,1,0.151,0.595,0,0.0767,0.905,99.987,5kHLmBd3GTMIFhWdD3berA,219500,4
0.809,0.519,5,-8.798,0,0.374,0.298,0,0.173,0.44,126,1rseYVCfXpQ79iKzc2rgGN,231587,4
0.804,0.681,11,-5.824,0,0.0571,0.0125,0.166,0.456,0.7,112.017,5oAuqB3aoXBm0nmyEKYxAU,226715,4
0.637,0.554,1,-16.33,1,0.889,0.125,0,0.144,0.312,127.752,5vjLkoFti2rVIEjr6SpsCB,121133,5
0.801,0.816,5,-4.1,0,0.0292,0.161,0,0.309,0.715,130.068,6kdpsrQeghe8WMi5cM7WKQ,242250,4
0.574,0.551,2,-9.977,0,0.46,0.738,0,0.0921,0.596,126.984,2BYiWgDk243sjYEDjs2agc,213653,4
0.895,0.649,9,-5.258,1,0.327,0.13,2.89e-4,0.0989,0.673,100.038,32Ry9dlvLNNwegRRbPz8Rm,170386,4
0.827,0.594,11,-7.703,0,0.607,0.285,0,0.119,0.757,83.02,6Y2LuWNcx9vRRq3J1elZUa,303614,4
0.676,0.567,9,-7.493,0,0.403,0.252,7.7e-6,0.0859,0.338,142.077,0CPCqolwD1sQ363x8ObHPl,177453,4
0.788,0.731,6,-5.163,0,0.144,0.544,6.8e-5,0.286,0.829,160.147,5RClLxkUvnMWFUQ3VAQEHj,160667,4
0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-5,0.165,0.394,136.948,5Z3GHaZ6ec9bsiI5BenrbY,202547,4
0.353,0.446,0,-6.044,0,0.0285,0.95,1.35e-5,0.132,0.211,155.476,6myjRCWhMVgwgJEYNIGah3,250000,4
0.503,0.871,11,-4.502,0,0.236,0.187,1.34e-5,0.126,0.55,176.038,3EmmAgMPHo5qktd3H5IzgX,167230,4
0.766,0.555,11,-8.126,1,0.0583,0.33,0,0.156,0.716,146.023,458WvPegitWmM1TmRrvRJM,188082,4
0.77,0.674,1,-7.163,0,0.204,0.02,0,0.0829,0.605,103.031,2qs0MAVLTxg9yOYSazeUBg,156845,4
0.332,0.671,4,-4.225,1,0.038,0.726,2.41e-6,0.118,0.354,131.815,54ytiI75JBleHsTiJwi9d9,301722,4
0.794,0.628,7,-5.627,1,0.0568,0.0445,0,0.12,0.422,113.928,12dodknoFCMP7JWEfEtkqz,169680,4
0.692,0.229,6,-17.691,1,0.874,0.756,0,0.159,0.657,136.512,4GP2Idcs08NqAjfEV0rsl6,283267,1
0.562,0.484,5,-8.021,1,0.0289,0.814,0,0.101,0.356,122.949,2XN7kj4qDifnnaynT2NUpL,278867,4
0.709,0.654,1,-4.765,0,0.0858,0.124,0,0.15,0.624,94.858,37DVuXUPIFPsYBmr6hBoxA,228632,4
0.812,0.522,2,-5.287,1,0.257,0.0433,0,0.154,0.38,75.524,0Fv5N0cHBsl4bzCbollCAS,142907,4
0.606,0.797,6,-9.07,0,0.205,0.395,0,0.0558,0.267,91.958,5mKZqDdQAjFFcuA05k3SYq,216893,4
0.741,0.892,10,-4.225,0,0.304,0.172,0,0.126,0.56,159.088,5LtzwqIWPXKEYfVcaY3bjc,181981,4
0.499,0.641,0,-5.596,0,0.153,0.678,3.11e-6,0.119,0.434,135.034,2uQ2sakAeeGhevyZQwprxN,267716,4
0.898,0.736,0,-6.45,0,0.197,0.105,0.00116,0.0909,0.483,120.018,1APmbEJSfXChEaAYxhqKRu,156887,4
0.795,0.754,10,-6.365,1,0.176,0.438,2.53e-4,0.306,0.391,107.676,29Spf5tpHqojM23VDSG6Nx,189006,4
0.8,0.673,9,-8.112,0,0.0888,0.307,0.00227,0.125,0.66,106.023,3TcgNt9L3EK5f7bCPFUEjR,352223,4
0.627,0.706,5,-7.782,1,0.0284,0.264,0,0.133,0.595,110.775,06RE2q5CnuDAXC81XeTJbU,205218,4
0.821,0.653,0,-5.495,1,0.186,0.0252,0,0.166,0.201,136.023,3hLlXmMzCVo04WHmWACs8O,158879,4
0.476,0.549,10,-4.948,0,0.0342,0.497,0,0.24,0.297,119.803,2WJvWaHWbQRSeHMQlcFEOx,226091,4
0.621,0.916,9,-4.013,0,0.356,0.124,0,0.118,0.716,163.313,339uAILdMichzBzKd45Gju,215653,4
0.887,0.413,3,-12.343,0,0.404,0.312,0,0.115,0.886,76.03,7BTxjpkGP3dqVPmLmvOCpg,150030,4
0.572,0.887,1,-2.629,0,0.1,0.589,7.01e-6,0.434,0.638,175.981,2m0T1WuciPTO7ClIbRJqrB,186477,4
0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,1FlL8ycld6uVDDyhV7P5FA,164706,4
0.41,0.545,9,-10.84,0,0.214,0.309,1.52e-6,0.381,0.642,190.96,0v4jBWzAxNCdae6I6uYFbi,231073,3
0.499,0.21,11,-9.433,0,0.0386,0.854,2.71e-5,0.0968,0.282,122.656,5JZWiZ8ePCWYqoX99fdUbB,128280,4
0.641,0.62,2,-7.205,1,0.0371,0.664,1.19e-4,0.154,0.916,83.966,1a2Y5fGmSfqgysvDL5hT1q,263027,4
0.611,0.556,9,-5.761,1,0.0288,0.175,7.14e-5,0.0359,0.252,126.532,4hf0hL4kWyjWztZzVsM39V,297307,4
0.833,0.459,5,-7.432,0,0.224,0.44,3.03e-4,0.149,0.722,142,7874pG5QpsM8VtX9HaRgia,123227,4
0.704,0.861,2,-4.221,0,0.0493,0.587,0.0615,0.0992,0.636,128.99,3u5N55tHf7hXATSQrjBh2q,213394,4
0.43,0.703,2,-3.684,1,0.229,0.521,0,0.132,0.435,45.78,6TrdeNEgbKuBqIToRfdWMY,165009,3
0.689,0.694,6,-5.83,0,0.027,0.257,0,0.148,0.482,99.039,47BBI51FKFwOMlIiX6m8ya,213307,4
0.456,0.263,0,-10.63,1,0.0332,0.806,0,0.0749,0.111,129.86,1MgV7FIyNxIG7WzMRJV5HC,255894,4
0.658,0.908,4,-8.071,0,0.186,0.0335,0.0198,0.221,0.45,123.92,5kVXjAxYDkN57tZQi0JKya,253787,4
0.85,0.372,1,-8.373,1,0.237,0.655,0,0.0894,0.562,100.025,69gvrZqwkYNswJ0e0BSish,146400,4
0.793,0.588,9,-5.248,0,0.0353,0.464,0,0.105,0.601,93.004,4zIiarkbaDt2cm6sukb1Xt,240947,4
0.775,0.812,1,-1.519,1,0.0376,0.106,5.94e-5,0.0535,0.819,142.814,42vLoLQGZEDUJCzvhTH3mr,239533,4
0.734,0.609,8,-7.545,0,0.54,0.163,0,0.0965,0.511,139.798,7pX7Xw1Gca3uIzslTtUIlu,181256,4
0.798,0.592,1,-5.894,1,0.0732,0.173,0,0.0605,0.905,92.992,44g9PSXJctIwkIoyoYIRRV,188502,4
0.689,0.775,6,-6.082,1,0.0943,0.102,0,0.327,0.776,137.011,56H2hzGBUNWv96pnfS6GI4,205182,4
0.877,0.419,10,-7.871,1,0.243,0.422,0,0.13,0.811,113.996,3ImvIWUu0LcVc53qu0ga1o,164216,4
0.54,0.508,7,-7.868,0,0.29,0.522,1.13e-5,0.0755,0.653,82.606,0K3dGPXHVALEqW8EEQGc3T,203137,4
0.512,0.42,9,-8.223,1,0.0339,0.325,0,0.128,0.2,123.558,0EH0welBEISK5BadHsDXCa,217078,4
0.549,0.653,0,-7.47,1,0.0503,0.457,0,0.0969,0.287,121.348,6bLU8e0LGyztE9iD5DWBQ1,187173,4
0.682,0.638,10,-6.411,0,0.284,0.058,0,0.0938,0.462,93.351,7pB9okIwutO6ApV6qxmiUz,170616,4
0.789,0.521,4,-5.58,1,0.41,0.294,0,0.0764,0.422,151.855,0dv22i02nk3o8JwmK6BwjI,174836,4
0.825,0.779,3,-4.78,0,0.199,0.172,1.85e-5,0.232,0.845,133.094,3ReUGIcZViFe9M3aBJyCKF,182931,4
0.734,0.672,1,-6.912,0,0.152,0.469,5.76e-6,0.119,0.616,75.008,5LUqkOxC7wmJDSYHLBwGbM,205200,4
0.704,0.54,5,-8.526,1,0.0325,0.499,7.3e-6,0.13,0.462,112.909,0pD7TwOJWJnErE1ZwIktq7,200293,4
0.505,0.49,11,-7.683,1,0.0281,0.17,0,0.14,0.184,109.791,36RTpeIUtwFkfR8w0zqLJ7,269667,4
0.719,0.793,0,-4.402,0,0.0421,0.352,0,0.557,0.766,120.108,2Nlf97QqqcZ2x9Qb4h1Qt2,147397,4
0.494,0.39,0,-8.261,1,0.03,0.369,0,0.12,0.245,131.086,26Ik30jRvkwz9WEo8akTFM,244846,4
0.456,0.381,4,-11.03,1,0.034,0.0809,0,0.137,0.749,119.628,3fTjQIOAF9EfdWSDuyWlL3,118933,3
0.621,0.754,7,-5.904,0,0.0269,0.575,0.00484,0.213,0.441,127.036,2L4YgbxxwmwafMqLIjSx8q,239120,4
0.727,0.601,9,-5.037,1,0.052,0.569,0,0.0566,0.723,130.057,1wsL4Lgoo27ETnLt6svbnT,146233,4
0.424,0.899,11,-3.937,0,0.0572,0.0034,8.1e-5,0.223,0.74,171.832,5hQll2t2rfpVARhVjDVOYJ,255293,4
0.598,0.631,9,-7.815,0,0.0371,0.201,0,0.125,0.348,124.08,6V9doxBqWIdHujB55uxOiL,252796,4
0.511,0.783,0,-5.84,1,0.0346,0.00515,0.00109,0.364,0.271,135.929,1xFwX5o5qFPKaHKFXFlLLt,314440,4
0.778,0.712,2,-5.824,1,0.244,0.212,1.59e-6,0.111,0.181,117.944,2W8BnlDKgGHATufpS6703w,229880,4
0.878,0.575,9,-8.732,1,0.284,0.00293,0,0.273,0.399,144.918,2ZGEjmwyeZ3rpEezkZwqOP,185213,4
0.555,0.577,7,-6.891,1,0.384,0.308,0,0.0861,0.576,84.516,1gcpxsYHx7zrFU7KxQn1Re,162182,4
0.929,0.745,11,-7.399,1,0.0688,0.176,0,0.064,0.967,129.992,3pbbEjmAWUHbGgWV8evyfd,188588,4
0.633,0.758,2,-4.972,1,0.307,0.155,0,0.109,0.325,90.806,2MNXZRtPBskqyHtNTdKFjA,170067,4
0.907,0.393,4,-7.636,0,0.053900000000000003,0.451,1.35e-6,0.135,0.202,104.949,5Kskr9LcNYa0tpt5f0ZEJx,205458,4
0.583,0.518,5,-6.304,1,0.0488,0.771,0,0.156,0.474,147.889,0gwYuzU19qCHBp7uQW9bVG,198649,4
0.788,0.83,10,-5.861,0,0.318,0.265,1.89e-5,0.119,0.342,126.584,6yhEFpIxCz0TXnEpKYoPjZ,162361,5
0.338,0.399,0,-10.11,1,0.0378,0.287,0,0.323,0.327,169.742,4jaiounlhJY1Vd0Vt6lrpB,190928,4
0.766,0.646,6,-4.83,0,0.281,0.187,1.24e-5,0.107,0.646,86.928,4iKuG50iHNBaybQOo11yrN,204224,4
0.574,0.783,4,-5.625,0,0.0505,0.00246,7.77e-6,0.128,0.398,176.057,1K2509CPLcuYDyM7ModAt7,200606,4
0.74,0.67,8,-5.175,0,0.12,0.517,0,0.092,0.359,93.948,0Gpnqp91SEwl5bWgOF44t3,234894,4
0.518,0.131,2,-11.077,0,0.0338,0.763,0,0.165,0.391,127.912,4Yqgw3uoI6bAynXDqjVS9R,104933,4
0.561,0.678,8,-4.23,1,0.0324,0.0996,0,0.125,0.662,160.042,1MXzojJav1N4cREWTFm1iZ,219355,4
0.516,0.31,4,-12.113,1,0.0279,0.565,0,0.113,0.33,128.862,0mqJsNkF3MRtBkRhzVskVX,239364,4
0.657,0.572,5,-9.321,1,0.0671,0.0498,7.81e-5,0.221,0.613,110.018,76pW30JfjENxKnfKlMvgjF,198273,4
0.691,0.544,5,-8.889,1,0.0925,0.369,0,0.0922,0.939,136.398,7IbDpOVisfNkYWR07l1Y5U,290733,4
0.838,0.716,1,-6.713,1,0.146,0.0358,0,0.0448,0.596,102.954,0JVUXqPced6bvSzwZYNKcG,208544,4
0.441,0.704,9,-5.651,0,0.0592,0.266,0,0.0341,0.44,107.45,4mFcJNX2bDJoMr4BDBoXRd,162550,4
0.694,0.539,7,-8.208,1,0.12,0.0086,0,0.124,0.171,159.863,13lTuHL5Kqe8hL7w3vtVMW,174000,4
0.681,0.631,4,-7.382,0,0.427,0.0882,0,0.123,0.0754,90.008,5uXlnlGUadC5kuCpmh5RG6,279920,4
0.341,0.954,7,-6.807,1,0.0953,6.01e-6,0.946,0.218,0.272,139.003,4lxsxwmeJVbKjYt7KQBXLC,471399,4
0.716,0.591,11,-9.448,0,0.188,0.474,0,0.0798,0.75,96.241,6lzRKqUJL4nIDcHmA3JI0v,274987,4
0.418,0.274,7,-10.746,1,0.0346,0.561,0,0.127,0.235,123.739,6wd5sJpoJ3iVLk8xV35crt,273519,4
0.46,0.647,0,-5.136,1,0.0522,0.336,0,0.106,0.573,119.951,4zW7e0slEakjqh9ZwiMJfr,197664,3
0.728,0.431,6,-9.966,0,0.0622,0.749,0,0.0996,0.629,130.022,5RqR4ZCCKJDcBLIn4sih9l,147800,4
0.871,0.54,1,-5.478,1,0.29,0.0492,0,0.161,0.3,136.121,71RL6jIJ10rJuR0kfK1eut,204707,4
0.682,0.54,8,-8.407,0,0.102,0.144,0,0.157,0.48,135.825,1WQYMD3P6vndxvVCtft1DW,191450,4
0.688,0.816,9,-5.485,0,0.078,0.0126,0,0.0664,0.715,105.018,2ZblF7TnUfCVRPWWgBeEhe,182000,4
0.289,0.668,5,-7.391,0,0.0652,0.00866,3.29e-6,0.471,0.329,148.515,3vBTJYH7FtxvNzxXvVdfld,233560,4
0.726,0.616,11,-8.129,0,0.187,0.145,2.21e-5,0.333,0.541,152.954,53ZyV2xdPQ4FzirkIrSK8B,167813,4
0.858,0.634,1,-4.99,0,0.0896,0.107,0,0.138,0.644,122.063,2ZRzs0vkoNFXrjURgKgsVy,159344,4
0.639,0.534,2,-6.794,0,0.0554,0.087,0,0.315,0.509,90.081,05ysoVhSCvSj6GAEfNUtHF,202227,3
0.676,0.633,10,-5.064,0,0.1,0.605,0,0.12,0.486,98.012,70rWiTzBZQv43L7kSUilZz,186122,4
0.838,0.419,9,-9.757,0,0.209,0.472,6.24e-6,0.0997,0.537,84.997,232UbaOCytjGl80VTaR54D,137161,4
0.691,0.709,0,-4.441,1,0.106,0.251,6.32e-5,0.125,0.895,178.002,50V45q7sFsimk00SEpnC3F,196508,4
0.454,0.455,2,-13.277,0,0.0703,0.731,0.00409,0.0738,0.539,106.403,6yjjLcsfNqubWe5ecdTrd8,243977,4
0.5,0.588,7,-6.451,0,0.0349,0.443,1.37e-6,0.341,0.89,133.4,5VKesrhjbKQNfsI4NIxZCi,194400,4
0.749,0.745,11,-7.205,0,0.3,0.194,3.89e-4,0.145,0.663,110.397,2xwMB5FMQNT2sExxcH8L10,202909,4
0.379,0.716,4,-4.312,1,0.0326,2.72e-4,0.00123,0.0786,0.239,92.721,5YhrJVUDkB0ijXwRekwQW1,279333,4
0.516,0.555,4,-5.972,1,0.0309,0.0895,0,0.249,0.245,134.978,2F4x7TRtf5K3LNSpEuKGhY,245147,4
0.548,0.839,6,-2.371,1,0.0644,0.135,0,0.102,0.314,98.932,4QVS8YCpK71R4FsxSMCjhP,218296,4
0.509,0.558,2,-6.369,0,0.0276,0.29,0,0.131,0.327,135.879,7L8hkKW4hnemNfuOfEZcle,240362,4
0.729,0.599,1,-7.256,1,0.473,0.0543,0,0.254,0.718,97.007,4vMxVINARcmDcbPmo68PBN,159713,4
0.391,0.835,11,-5.965,0,0.0736,0.00105,0,0.368,0.398,139.628,1ak0ry9RuMVBohwww4PVO1,176148,4
0.771,0.553,0,-8.884,0,0.169,0.0158,0,0.22,0.445,133.014,03lLAAGATDzrHrXJvDQB2W,236907,4
0.808,0.737,11,-4.538,0,0.0526,0.0602,1.12e-6,0.704,0.865,123.985,0gn93i7HJt0calph67R5Wu,160687,4
0.836,0.681,2,-3.793,0,0.045,0.285,0,0.0727,0.852,81.566,4DnKssL3N9jv5aox9Xsavc,192667,4
0.585,0.579,10,-9.387,0,0.447,0.15,0,0.111,0.281,120.838,0fyBYsrmpihh1mfalssDlB,185218,4
0.751,0.669,2,-5.932,0,0.0422,0.554,1.83e-5,0.0743,0.967,126.526,2zQICnFZNp9fUL00n7XK9F,231507,4
0.743,0.483,5,-11.212,0,0.039,0.14,0.00132,0.0997,0.19,119.981,2eA6LNZg9WlzFFnhAoxR7P,197470,4
0.667,0.962,8,-4.549,1,0.0478,0.0936,0,0.393,0.69,136.796,6ZAtlyNN7HvVAobNVJ0ETK,280760,4
0.567,0.211,0,-9.975,1,0.0315,0.952,5.24e-5,0.275,0.289,134.019,3NuLxTXowTRcguTh9RsPmM,185587,4
0.588,0.899,1,-5.853,0,0.122,0.0127,0,0.104,0.596,159.909,3ehVhqVi2j9KmhangvyXhB,198711,4
0.844,0.389,6,-11.996,0,0.0987,0.0376,0,0.0794,0.112,102.029,5tNAeCLosBDRdBvuxqoUu3,180143,4
0.581,0.889,4,-7.451,1,0.0462,3.71e-4,2.3e-4,0.292,0.65,172.177,1fWiPI5YBzD7fOE9ijXqGs,132583,3
0.61,0.525,2,-7.026,1,0.0362,0.617,0,0.0926,0.609,178.024,4yjl5gbs8JNTe1p1wfYhaN,224700,4
0.664,0.732,8,-5.667,0,0.339,0.689,0,0.253,0.392,115.675,5km7HRh6Cgu5aIl7MktPRX,244661,4
0.515,0.0862,7,-14.335,1,0.0367,0.806,0.00363,0.0626,0.0907,121.799,1oKXshzJtz3zDA6dJY8VlZ,212459,4
0.472,0.785,1,-4.983,0,0.663,0.185,0,0.258,0.338,73.568,6NpsaQyLvPLjtVLWc26GKu,160909,3
0.534,0.731,2,-7.881,1,0.0472,0.213,0,0.315,0.47,92.031,3xiAusIKlqfnatyzEWzdtS,174783,4
0.91,0.804,9,-4.76,0,0.0996,0.177,0,0.203,0.712,129.929,7DRP2VOMpy1rrk3iYFLCW9,171692,4
0.716,0.742,0,-5.103,1,0.0407,0.0338,0,0.105,0.879,129.014,7bVtNuuRXxwEvKelw08FB0,205627,4
0.581,0.86,7,-3.132,1,0.0641,0.348,0,0.112,0.713,120.242,0TyX9kBDlhag8BsYNE2DaE,203533,4
0.907,0.546,5,-4.768,0,0.315,0.041,4.01e-5,0.11,0.488,142.945,2vHfWA1QJh66ln7dhy4QUN,219056,4
0.662,0.837,9,-2.655,1,0.0472,0.436,0,0.904,0.568,133.317,1AmG2vRzkO6VeYydpU33SL,190712,4
0.6,0.487,2,-6.591,1,0.0295,0.811,0,0.115,0.417,121.853,3CoGevydk4kvJ37rZ9HpCS,217007,4
0.854,0.48,1,-6.572,1,0.176,0.043,6.09e-4,0.0918,0.381,77.486,5my2g9QyQWacaPOyZdu9hG,202452,4
0.442,0.737,7,-5.046,1,0.109,0.0589,0,0.102,0.21,112.93,12Fkyg9lpmaz2zmKOfw2Y2,218320,5
0.599,0.882,0,-3.123,0,0.04,0.279,0.00156,0.309,0.542,156.015,5AeydY71HZkZQ5dRHU9bHG,200891,4
0.507,0.893,2,-3.611,0,0.3,0.371,0,0.914,0.57,89.392,3lUAtkEMTRbWb8oK0T3gC3,271227,4
0.69,0.681,8,-10.869,1,0.591,0.481,0,0.833,0.966,169.759,5kElzX63QUIAeitBd4lO2w,100180,4
0.772,0.385,0,-8.037,0,0.324,0.0309,0,0.647,0.362,137.962,6fIMvZ2JA9kuQG8IuDgWMM,189400,4
0.898,0.413,11,-11.341,0,0.48,0.081,0,0.108,0.117,140.037,6PPjtka1o483UxCbv4Dwif,171940,4
0.729,0.707,5,-6.353,1,0.072,0.00439,0,0.623,0.605,130.026,2od2qexvFrybLGcC1x2lQj,182418,4
0.73,0.891,9,-5.765,0,0.354,0.19,0,0.166,0.544,96.907,1xFyz2RvMyVmtScHuAWs6q,209072,4
0.681,0.636,1,-6.326,0,0.166,0.315,0,0.156,0.575,132.004,36dsnMrrnD7tDqLdEACgMx,151818,4
0.626,0.66,7,-6.065,0,0.0737,0.256,0,0.107,0.544,95.998,1CMs5fZu0FYsYYz5wtBcsj,185685,4
0.598,0.915,6,-2.765,0,0.0914,0.0405,2.29e-6,0.183,0.701,117.072,6jfXFCZtjFBp75nb95tlg2,239267,4
0.688,0.703,8,-5.877,0,0.33,0.554,4.67e-6,0.0885,0.546,99.769,4u18xvigkLxnCVrzGhRBRZ,216010,4
0.735,0.744,0,-3.757,1,0.141,0.0203,2.08e-5,0.0941,0.622,94.075,1CPAiHBpTTtHPAlOcVWIwT,209362,4
0.762,0.582,6,-3.884,0,0.0812,0.186,5.28e-6,0.0596,0.816,175.95,2LVWDR1oEthhLIOtT4hHih,182467,4
0.823,0.654,0,-6.267,0,0.0455,0.14,0.00447,0.316,0.825,139.979,09RtNWUgVVqw5d4p6w4WHx,174042,4
0.703,0.721,2,-7.802,1,0.362,0.106,0,0.0953,0.484,90.899,1zEEcd2XToLY6WnbSATEYE,255824,4
0.592,0.603,0,-5.403,1,0.0933,0.176,0,0.123,0.437,145.94,3FVa0R2evbgjVOd3bejudr,198082,4
0.688,0.747,10,-6.24,0,0.0807,0.292,1.69e-6,0.261,0.363,82.579,3Z9nKoghuOPwMx9tbbZmoR,140523,4
0.852,0.601,0,-4.917,1,0.0299,0.145,0,0.104,0.537,94.99,6CDaYzCjahDKqFAIslpveh,194858,4
0.631,0.473,6,-9.648,1,0.0348,0.614,4.35e-4,0.193,0.252,120.008,2rTZjgC9zLLbo3y0asW8Ao,247906,4
0.598,0.712,2,-6.476,1,0.299,0.192,0,0.156,0.265,91.228,4FKLi2H8nNxLWwVk9nvzwy,219066,4
0.592,0.547,0,-8.635,1,0.0311,0.00419,2.68e-5,0.103,0.307,145.933,6tlSvMiJeCOHhP6KMKUMjC,189699,4
0.555,0.711,1,-5.467,0,0.0723,0.175,0,0.123,0.531,110.659,6eNp7Fx34k8Wh5GUvkbBHq,168520,3
0.408,0.317,10,-14.293,0,0.0594,0.597,0.00853,0.0972,0.198,128.479,6fFrnFGaVB2bWPKHxdXAWO,250174,5
0.669,0.641,0,-8.419,1,0.0497,0.483,3.33e-6,0.106,0.269,99.526,0MEriM1ajYAQOZTzLSz7o7,191680,4
0.899,0.503,8,-8.968,1,0.433,0.0177,0,0.192,0.443,130.009,5WvK9QLls6WikBoh5RrroV,156923,4
0.222,0.925,4,-5.939,0,0.24,0.0542,0.0863,0.395,0.162,133.772,01n8OBPVoR4dotXQxwhnH6,440465,4
0.622,0.637,2,-7.689,1,0.253,0.0311,0,0.155,0.533,81.889,3vW0vpa7MIxbykp22vMcu2,192195,4
0.567,0.52,8,-6.035,1,0.0375,0.625,0,0.327,0.19,119.886,768b9r7qOo0ZSFriseCX6L,186468,4
0.445,0.66,6,-5.993,0,0.0739,0.201,0,0.0798,0.628,92.947,7qp2Mn7mjewksaiQX3Q0n1,183871,4
0.707,0.362,8,-14.317,1,0.571,0.0679,0,0.0789,0.42,75.062,1nanmHyrOtjLMrZrwBW5PH,171554,4
0.526,0.864,6,-3.833,0,0.0544,0.0704,0,0.252,0.838,104.734,7M4pAbgcKPAelcZxsUPPwE,180557,4
0.719,0.739,8,-3.914,1,0.179,0.281,0,0.81,0.483,121.905,1K9p7bRwepINjSWKBxR3HA,170225,4
0.29,0.607,11,-17.212,0,0.0455,0.0793,0.464,0.409,0.376,159.988,1HMfnOmuKYZVcfpNz5zmeg,109000,4
0.482,0.64,1,-7.641,1,0.0455,0.012,3.37e-4,0.146,0.328,171.982,7D9KBLwwotrSWrseRekDxn,272791,4
0.854,0.65,0,-5.807,0,0.0355,0.0677,0,0.0941,0.598,105.042,34UY8RBOleI0Kr6UMaLHFr,155440,4
0.837,0.678,8,-5.15,0,0.0663,0.141,1.34e-5,0.11,0.639,130.08,7006NKCGUmFtdJJUSfhOIx,197613,4
0.523,0.783,6,-3.755,0,0.185,0.214,0,0.612,0.313,117.264,4M2idH8CQzXQAYlV0NACCt,291280,5
0.807,0.71,1,-4.897,0,0.0923,0.0328,0,0.0789,0.735,89.987,20GGj4yDFkeinW0YolAdmy,213168,4
0.694,0.759,2,-5.231,0,0.124,0.0756,0,0.255,0.777,86.037,4cYFep5SECqb4EsSkF82e0,175347,4
0.636,0.916,8,-6.984,0,0.113,0.00364,0.0232,0.513,0.424,128.107,33XiidS7dA3P3hEOMKEDe6,172500,4
0.672,0.629,2,-8.622,1,0.116,0.375,1.21e-6,0.328,0.786,153.936,0QebSQKjx0Q5Y2BL5i5zYj,202306,4
0.768,0.739,9,-6.867,0,0.182,0.275,0,0.0686,0.902,179.941,2ddvEuHyvh1dd3pojTgNQd,202667,4
0.628,0.824,1,-6.14,1,0.0295,0.00273,1.33e-4,0.0929,0.819,138.016,6Vh7pzio0Tx5MGvHeu82pm,166641,4
0.758,0.711,9,-10.483,1,0.0268,0.158,0,0.0825,0.961,101.806,4vvteZOTAFQ3Ba6R2RFLAd,223773,4
0.547,0.793,7,-3.479,1,0.528,0.0156,0,0.312,0.615,90.087,2LZzA0amGUz2mfKjgXAvyr,143067,4
0.798,0.764,1,-5.187,0,0.0522,0.0035,0,0.13,0.565,131.992,2d746QKudOXGWPTvOaOAKR,189084,4
0.653,0.601,10,-6.847,1,0.0298,0.511,1.36e-6,0.0977,0.24,100.07,6OiwkYdtlTXGAlLQ65SJsP,282386,4
