id,popularity,album.release_date,explicit,album.id
59Pyly0sGOkIdf1n1ctC7j,44,2019-04-01,FALSE,71UeIIBgaKpW6ES0TnjbxY
7eResoqEJJAVTkQYSqvO3P,68,2021-04-09,FALSE,4hDok0OAJd57SGIT8xuWJH
1tHecEhjSqsh8QGhau0iHC,0,2017-02-24,FALSE,74ox4PpHMgnTOUTCj248FJ
3nbwh7bLMjoyZadjRMItz4,49,2006,FALSE,6RgnzcByYltLnLGrU2z1Yn
6hd4pgRsY6M8IVMryNnUCc,36,2021-02-04,TRUE,6ZIs5DXlfkO4QPkLmFrtFU
3Y1Xr5Hfie9SDXPxIHSgbz,74,2021-05-07,FALSE,0GjbNjkZ7Bp8rvzU6y8L4w
0EZuXcsnjEmGuRYdFdcctX,69,2019-02-22,FALSE,4HpiwfnQvs867JNWeLy1vr
4ZW8iQ32dw6hgEdbQBwr5L,0,2021-01-01,TRUE,7EkVDaKK2sAIDh4301LWYA
397Y1DVnKxgWsaaFzWZWWh,0,2018-03-12,FALSE,2rk42PBAP1mi51GUiBfFl2
3gpVFGAgz0wNqU0TWKvawP,0,2020-01-31,TRUE,6vRvv62tG3jOXZxHySzPKu
1Mufe4tTWAmmK15pV36gWE,34,2018-09-28,TRUE,5fNY0RCCroHB1TxIQfB8ck
5f14ylFBAuwqVHXvafqtmd,61,2018-06-21,FALSE,6FRCZ2uh3VTm8g9CEXciSI
6H0zRPEV1ezBHOidNXSt1D,58,2017-02-06,FALSE,0r4kwvT0acmAl59N6H4Pjk
0vOepjj3QlgWsmuccCCDkT,0,2019-06-05,FALSE,5jozBZuZjY9u2Er7xD4TMr
5TqyBpQregEG4VMK767HSB,65,2021-07-27,TRUE,576UTio7xgY7YUxrHMzxeI
1db6ixe9nX6cqt2V1DYZnW,60,2020-07-10,FALSE,1dVw3jSdgZp7PfGhCEo32t
5Nmtq1BaByFS0IFTpuOflr,47,2019-04-25,FALSE,0mz3QBHFzMw7bGPD6pTEcJ
7uo8jZ0poUYDYtyxjlzWBQ,39,2018-08-24,FALSE,6ppwtzM33wZgYifEJWvapJ
0NRRDV73NguXAqTdrHt1To,0,2019-08-05,FALSE,7C7hGSG8WYtfG3ocKOO204
6sGcFdmfVhmq09Dy1rQgAh,41,2019-03-26,FALSE,5CsBL4IKjJ5k4YEyD4GjkW
4VhLKoBrfuxHbBOi5Xi26D,0,2018-12-25,FALSE,1khWyuEDvHj907kCW4ZZQW
4F1yvJfQ7gJkrcgFJQDjOr,69,2018-05-18,FALSE,2c1ipXPsfn6ylm6PrQNuDU
2INqEk4ko5AsGVLBsiKiQe,28,2017-09-29,TRUE,2TWKabrKN6YOZ1jgqo97uz
0qtiFR6Ufb0jvZqslUCKjA,54,2020-11-13,TRUE,0YGvwtYmrbzF8OjLueuqs2
0Kr77AosR2k944IhHm8zhH,0,2016,FALSE,5PVchzKaA0M7ItfSGvEOVa
3OnPJGDQuPUJCB4SbDuKkm,36,2021-04-23,TRUE,1UTae55FxgoGCqDuaoHNQr
0bMyxvtbPa7HFemLjzw0xX,61,2020-11-06,TRUE,1tihFpzHHM9mDSoFbhMoZL
7prb2F69XGBXKvIQ0wD46d,0,2020-04-17,FALSE,6bheda6JaEBvkwtpaa28MX
2cnKST6T9qUo2i907lm8zX,78,2021-05-14,TRUE,4JAvwK4APPArjIsOdGoJXX
0A3VP8smjVPE39LyZdCn29,0,2019-08-06,FALSE,2XoAsACCSF8EBIPKbYpEMC
3PNBBs7345WBTSAxhE0q3a,72,2021-11-19,FALSE,2t9KVYrQ9EUbb9mC3yQge0
7k0K28f3ZmYF27wrfVISYU,31,2020-12-10,TRUE,6kHyzwMnayzVYKDP9qRad7
1t22KbaOj93pDHxyimydjp,33,2017-11-03,FALSE,6j3XzrGQ3yatMc9hqAM5DJ
0E7Y1ZxWaEH3FvHiIsIjTW,17,2022-02-11,TRUE,10wEGkuy9mJXVt5byNbbW1
134IsUD5yQuNbpVRnHRIbP,54,2021-08-13,FALSE,4265RCtZGZ9Q5FnnufDe5k
3gtjgl3kEcDIEKcagpXwNw,54,2021-11-05,FALSE,06KkB9uFNg94rRxbRGSano
0rYRDCNedo3Pg9VTQd4aRT,53,2021-12-10,FALSE,4Z1dmBdlH5t0e9Bhw780gU
5OMwQFBcte0aWFJFqrr5oj,4,2010,FALSE,4Fts9DL8sj5UQ0TkN4SvMK
1kcs3OxWO3qm2XsCn9FAm3,31,2021-05-07,FALSE,48vIZKupNW6lDWwjCyCgeA
4rJcxFOljjd2sqfgIjksTI,58,2019-05-10,FALSE,53bjO90kier9RYpX6GuNSJ
23cOXxvL6v2WVmdsQsACYy,24,2017-11-24,FALSE,1TZ9Jzk2TwlF6zZkWmtBxe
6V90svq6ex0XsvLxgQ5dGm,49,2010-11-10,FALSE,0H9RI3k2WRGC3jCya5r8Gx
1xYpVRspgaLxdJLOTQkTjg,70,2018-08-03,TRUE,41GuZcammIkupMPKH2OJ6I
7gRM4T9YnWWU4KWZ9IFCuw,0,2018-08-24,FALSE,6bUICiJzQllwJk6ZNceOFC
1mA0biZmn1OBev01XBfcQz,0,2017-03-24,FALSE,5uVCakbXChVFme3ZobFQCy
13rcoORpP2bws91L1L4T50,0,2020-12-04,TRUE,4sh8SCqimijybCIYJGPSkU
748Hn1OteHfiwMFkHXoC6P,37,2021-05-07,TRUE,4uIECWmVFutU6qFlztNAWp
5iBlLG3SWhtgjnRtt5Uv4F,57,2022-01-21,FALSE,1tmIIZsagzU6cqJibKfAiT
1CyFe4GHicJLiDMUF4Mvq5,31,2018-11-23,FALSE,7FbVyiO5m2irjYB6t5JYCH
28H1n1tntKYFswNd42JIuF,38,2010-11-10,FALSE,55pXmniGqCSMgvR64LzcD5
57L3Tqt4tzMdnuu2lhduOi,57,2007-01-31,FALSE,5QkNCgBdG30U0yRRHOolPq
7InbMwYCQ65Zisph2O0tgQ,43,2021-04-30,FALSE,6UIkLK8DhgyEHWFxEMm3xG
44SSviC4R1TkAdsyptjDpE,64,2019-07-25,FALSE,34vlTd4355ddD4q9pPsoqF
5KbvFZGFaygrCzJ3Nm1vp9,0,2020-12-04,TRUE,6LBP1SXkgsyA45RMKv5Uaz
1nYBJmB6yphkPXXtgt4d5R,27,2018-10-18,TRUE,6FOlOxTuGVYNgBbHBGZ1KC
1SyKHw5v391Yr8a0NUkFsB,47,2019-07-12,TRUE,2t73pvBOZ6UmSUTyO0tb8X
56k2ztFw7hQRzDeoe80pJo,61,2019-09-13,FALSE,6eOWfFjfBPRsAW0ZS4sbaF
058M95ZRgEcXb4sQzTaEHh,56,2021-12-01,FALSE,2Ltmu8tslylv8YlBkyrcgY
5iqIKZJK3QRrfLUwtZThUw,40,2021-10-29,TRUE,3EaqLTaWfbOcsztJg8DluS
1GOiMxQXZUzjzH0Sxpck0B,68,2019-08-15,TRUE,5ForRoVEwhqUlu6jcbgdaa
0KZQko7rcau4ube5CfND9T,49,2019-11-08,FALSE,5N0CIGwmibo7wUvdm4LBz4
7bRfuLVO38R2LUTCDVkBvF,32,2019-04-19,FALSE,6egjIOorFqB8WVNEXuUrzq
0Ca4p7aZRXKdGvLuqezTwC,36,2019-12-20,FALSE,7wSnIJu7AOZZdbR0KVngHX
7AcZsdwJFJEPxGwr2ErOvu,47,2017-01-06,FALSE,2olHSRSmynWnOT2sWdjFs3
4cqqhVcbfu4fMk7dKEcLUH,52,2007,FALSE,6YWBErBhtKdWUt9U7RZmy5
7oV2f7tusAb9cMGSiA8XuQ,0,2020-10-09,TRUE,4X2VhhBmoYRL5H4c3fYGA8
25rJXGujR4DMiE9tneGM5a,0,2019-03-31,TRUE,2hCBaWS7W2y7iHrq3FgYH3
6GYGIEVQHFbYV5AvkJD8Mp,47,2021-02-05,TRUE,0ksQY1tGoSYQMweAYgmOpB
57tCbgscNGLyF3HgateKGH,32,2020-05-08,FALSE,7LSGCgNsiSNlO8Jd6cbOeE
2yLBRgkkVe13V2DJtIK1b0,9,2017-10-22,FALSE,2lZWc9qJ7WkhhPXqp9Esvz
5LU1VpAAJJ5FqKfZdNpfIG,54,2005-03-03,FALSE,4mcheIZyWPzUgH2dig6RSB
65qP9nzgtuK73VfG2y2He7,18,2017-05-12,TRUE,3bltcXXM7TiWCCA2GZQvrJ
5Lb05xshrZoIBhmokuhQoh,39,2020-09-20,FALSE,3WuEZUmJVn1Rymes5E4iaS
25bI3cLBMEDrflhztuSO8u,23,2017-12-31,TRUE,4mlWarLMmuIZ8fjYcxvfhx
0LrMOOWp4gELOtKwpScPoc,34,2020-12-18,FALSE,4WV0JlDep0Pqgh3PB7h63T
2ZXJDPHsBf1jtwwldIWeiW,30,2020-10-09,FALSE,7heQnh4U82ioW14KDpk4KN
4T6GFhzAe4tJvwzFWqxkCs,0,2017-06-09,FALSE,6WLvdYR88k1LAUjg1CKTHj
7igN0ndPN5Ol3X5ptGWozP,41,2020-07-17,TRUE,15exD2TLeq9jmfx7rroGxe
7HnoHpIEEU9ddEG3b2Eg4f,54,2022-02-01,FALSE,5tI20kUo3AfLqBqY38ieQD
3oaqo6x6PFU9Sz91WccfbE,53,2021-07-23,TRUE,5lweDQkMIRBDabT3DMcJSI
1jG5nbn7XWKmqmXKzTnKrM,27,2013-01-01,FALSE,2KL1WU7wfjWJQo27Md54DL
6dZDBFRYElQx4DY1q62r30,55,2019-06-28,FALSE,39A93gmprdEh2cctH6K2Ar
0O0TvulWo8iDlwAgimLNXm,31,2019-05-31,FALSE,3IPNJNoud6rwSZhcAbZJVQ
4R6yPy83vDEZtwJsBavUfo,67,2021-01-16,FALSE,7fjE2Zl2tNBBidhNGlo7AS
2MXOO509niRIOC5OO2RFTG,28,2020-12-14,TRUE,24d4fWDKyQPqNH5pZzncwJ
77vZMrfbZIgGKBcFe3MsD7,0,2018-01-05,FALSE,3CsszePYOZrwdvlqInuAPn
5bqNvDn1PB16vswbUN5ppx,48,2021-11-12,FALSE,3Zty9nxrogxLMtMTiLxlCO
5tQ77Z1fM8UqiKFV26ehY3,39,2021-06-24,TRUE,3LQfjxeRDopAM405GCGu7g
22qZZy2WLYOTlxb4pRrCh1,46,2020-07-30,FALSE,1sf866ZNZKLTfLbpqf3tXh
268cz8t2n6mXT5i9QFSWbx,27,2020-04-06,FALSE,0mnSzBPCdSCqM0zoxFahNo
5gvJcUW1z7PfQPWcr8ZwBA,43,2021-08-06,TRUE,4JRrOgnmtL0knW7kWFtxlr
5RfrZ5Lgr3fdtgnvhh3va8,65,2021-03-12,FALSE,4Mxvm1AvvhrohYFo1VlhXZ
5GerJwon1HTwRdTPHJ1RY6,46,2017-04-07,FALSE,66NGdgG97j6mn1MnAoB3ek
7xvExgnrMXDx25iIEOpbXA,34,2018-12-03,FALSE,2Zj4leAbHViwaxvZFh1IKp
7JIEIvRECouEaAHOQH0pPp,45,2009-11-10,FALSE,019G8Uy2XyvpxaV1ElXC3U
0LbPELMzQQtL5EDN8wAAbK,34,2019-07-12,TRUE,2t73pvBOZ6UmSUTyO0tb8X
7ePxrTpnJmiW2gJeo2ca4i,25,2018-08-31,FALSE,4MZuXfKU72jtjm0JtUDHHO
0OMNQyneWmmZtTQpULYJcl,51,1995-06-13,FALSE,2Ul7B1LEHxXzYubtkTMENs
2BImG5CkFgk3Kh0bLR53G6,52,2020-06-26,FALSE,0u6ppFo3gWA3vTiGeDTWXl
0F6HtA99MdZSUnFi8lS9XF,24,2021-08-10,TRUE,3568mNTIRB9KzRLFBYWCBh
4u4TaciNIl4RgmV4Wd8vCI,0,2017-09-15,FALSE,7DQe126mPjFqF4KoeZEH7y
2DeRI6gxwUnnUuNdf7EFcs,29,2019-02-01,TRUE,6oqKcuSNB06EkhMCejIY8n
5nWGM6krCuZVsN9DodMVSE,45,2019-07-26,TRUE,5NjaidUEZpzlubXGiZJwmU
5BbYPT6ehZf0hSv2su6JAl,0,2014-10-24,FALSE,1M0vpI6KG4y0RwRuQ8SQxT
1VXeTxrWbAIJVSf1Mc4inK,26,2021-05-28,TRUE,6JAGUHSiuatwuoHDAYstGF
5pKUFcF3JoohFt0pxTKE5p,0,2020-04-04,TRUE,5WFkPMuuXg54CPFQvyvWLr
28TcsNlcyNiaSvsUhTznzs,46,2018-02-02,FALSE,5b64UDoCcx1v1MSeAAz5We
0sKEilrw1GrBlG6qsTCrP4,74,2021-01-08,FALSE,6JlCkqkqobGirPsaleJpFr
1sTDW7kALobTFVctlaSHC4,40,2018-08-09,FALSE,0lTITMMow967CF9LJmVkzt
0leIhGny91OrU4mjcshsjI,48,1990-05-08,FALSE,5Yryy7X7Ric1jjEvADsDyy
0G149jkGWKwrPXUGkEDgWM,0,2017-07-06,TRUE,4skCiJhVVSKrDOBtoFbsxU
1ORfyWYhDPxCAIZ9Ce78A3,58,2018-01-26,FALSE,7zd1g9jinRYIMZ7X9Xgvn1
0q2tyBr4cazltdmnfv5l3m,51,2002-09-24,FALSE,1UyqoVQX6AIMDiEMNSew9H
7gLLiwQBRdI4x6d3LeHqJX,39,2020-12-22,TRUE,2UQlrrIJQglk4uWWTwvREu
7jPR6AIduH9HW5ggKTipWg,46,2019-04-26,FALSE,0eELSmJrZpzOKfdO80nJ9r
4Ct81f04hGSUuPNOQV6xc8,0,2020-03-11,FALSE,2vBWrYBXbYtJSh4h1jV7eM
2LXjHajrUVyc5vmDudGSXD,34,2020-05-09,TRUE,38K0dIyJmJlg47WIMgHSzi
6G4SGhtx3YYoFjeuQY16bs,33,2018-09-28,FALSE,0kbclvehNopWCWNOQit43X
1eGLO28HcY9CpBshyMr0Z4,10,2017-12-08,FALSE,0o3eUxRegz3f6D31JzSeDZ
25nHVuU6N1VaNROUaA57sY,52,2021-06-24,TRUE,01hTP9Z4n0ZLjACfrW5T6c
3qNvD11f0g7CQzwLWAv9xs,3,2021-06-01,FALSE,2bavNB6YWpiPif9NmaEqlR
3Ue9uNmqOmpiyk5YXyg3bb,59,2021-02-01,TRUE,0wQB9uv8pVexo31itgCXxn
66ENQUrRNrz7HlvsOUDNpi,1,2016-04-21,FALSE,4qjxXBBkd1WGW1lz6ibLMy
7ky0PN2w3bb6RY3Pdk6k9E,0,2012-01-01,FALSE,5uUQYFRUGB7T6BIK8RWVEP
1hQ0VZZ2jz3WccDXI2oatO,55,2021-08-05,FALSE,6N5nYFak4nSc61lBdlcsjT
1bt978ivPeSlYKs2PPeyMU,25,2018-09-07,FALSE,6TreigjqKgdAgicRYSGmuc
4eJqzRN15DabYK4byfWghD,53,2018-06-01,FALSE,1lFEMNnRUZKbr4JJeyCtDI
1aCLU5cL7a5prgJnmaqMTd,5,2021-05-20,TRUE,3DeigpUwvBMNALvghheR9a
4TQchUcn0asUvXerFfTUfk,13,2017-12-01,FALSE,5lnNSRBQDte03Y2O3DsGWw
0vmxxVMfJN21J3xX2uqzkg,69,2021-11-23,FALSE,5FzV5fBNAsL0WtfIFkw3Mt
2HbYLDA1SigY1ilC94ieVu,49,2018-05-10,FALSE,7v6FNgLDS8KmaWA1amUtqe
4bEcoz1OcfMgUbp2ft8ieQ,75,2017-07-21,TRUE,2nkto6YNI4rUYTLqEwWJ3o
3CE1HoJJ0FVKo7JHsWIuvC,0,2016-06-20,FALSE,4w9DfKZHHEcnAUhu7hd0Cr
1GRrzMxlK18DQ9BGKtYGaF,37,1991,FALSE,4LshNJPvYGqqIEUt5klykO
2InoAWQyWQf50JqTxq53rf,0,2020-01-24,TRUE,4aveS935cOYHDIGnb2RT5M
2U9Epi17nsoYh31eFOKnw8,0,2019-03-26,FALSE,2r5kiKgV8Okj0MECZKGpk6
4kLD5mY6hir91J5korUFMu,41,2019-08-10,FALSE,4khd5R07BjBBtsvVNGuP9x
1GUfNofUIbAeHwRWYeMn0t,26,2019-11-15,FALSE,0eLOsq4XAPUGmWQbO4Gth8
2rCbhG92g8CtoT3ctVDUxu,12,2017-02-22,FALSE,4r3pk8yCMHIt7ymlx9mNyS
1QkoOlmddZpd65umJdrqK4,38,2018-05-11,FALSE,1BayCxyyUYlm3x0Ys1z4Fl
4BoHTlFIrDSrPNp768Tyek,62,2014-10-07,FALSE,7J8jOyFxNFXYMP5xBue3og
23w5pUwkhEpgyuYUrScQLt,47,2020-07-02,TRUE,1zPpPF8gbRVjz7ypWsQwK2
73DRKZbT6H8vpSA9Dmf55Y,35,2021-03-19,TRUE,0Bw59d69GL3sfPdGxyrIRk
6BvtcJlv2kdlUodAt7PD6c,49,2000-09-25,FALSE,3GLyWjI7skSDxKOBEhAhUE
1OT7IcivTGRJEQHrVwUmQF,60,2021-10-30,TRUE,5IkUSyRJqEeShopD0N87h9
2pJBdcNLUkEOk2EkA5FEEa,0,2017-01-20,TRUE,0ni0MUezFLlueTituq1Mkx
0GNNMbDA4i7Opx7LB6PLeC,18,2019-03-28,FALSE,3ZtcdSE6uGW6Lfe9AXTcQr
7EgQzBsF1MKWSXWK9cWNz9,0,2019-05-06,FALSE,5R0kyndChE6EgPZC1RyuN2
5iZZD6uUiabMfzROC6i3rW,55,2021-11-25,FALSE,56dovSBK0zVwjDBFgvGL3r
3wO08CGIt0P1qqFLwRJsLO,20,2019-08-09,TRUE,47mdUVakRaVRmH3nBMWdHe
0VYVBOg9wXe2Dwhv6EL67K,58,2021-07-13,FALSE,42IOWEH9rXzB2Eas4ZEVXh
3xB5uHrhe0uaIxNGf3JwZA,52,2019-10-15,TRUE,6xtugMcB7hTNJH14wYxzBJ
2uEzKoqnEpGsRhSN8D18x9,0,2017-10-27,TRUE,111aZuMR7tzXbT435ZAmHZ
2mJrQM845TqwABVy6WDmIF,0,2018-11-02,FALSE,4PmIVwteqF16NOwoc2N0Pv
2pAP7p17mLPaMiFSSHDMrp,37,2017-04-13,FALSE,18ufzZWE3z4N6eDL7ZOOYk
7aZrmPqodHy4qlKeyjAgDQ,74,2022-01-19,TRUE,03ckoZhTfbWybngUkIHqWv
4TVlD0s8GYh0avRXVAPkhc,0,2016-12-16,FALSE,6uQqbj1voQGwiRKfm18By1
6D47iq6slQwpETxio6DvlY,46,2021-12-10,FALSE,3tgGFM5rJTsYZWK0YH602n
6sYqSUlt6zrr8VOFgXP3sD,23,2019-08-02,FALSE,0zt22H9eN3LdvDc8U4PzUM
2r2Ia3y2HhI9ZhvfnzoUdl,38,2019-03-01,FALSE,75eTTe4mdjDSSkR6JS7On9
2eggLu2hn9s6RMZS3OIBEg,33,2012-10-24,FALSE,2jj519JXxNRqld6g0FZyl0
18z8At2NFE3aPLCwNRXTRT,0,2019-02-22,FALSE,6oh75JdrRz5ZfmRR8VbpLP
56xTMLz9KdeV1Pmg61RkjA,21,1997-01-01,FALSE,3ZCUgE7a6rVBOGC9xz5Mkq
20BE9EAAuma1el03cT4bH6,59,2021-07-23,FALSE,1cpmFMRuxjqfwNqzsG7UTi
79qnR7PJyzlqbJAdyqg9jE,45,2019-09-27,FALSE,79iZMngJ5piZGHaMMgzHYa
2nJVGaiVN4mG9da9dcB6mH,62,2021-06-01,FALSE,5y08Ec8KBmVFcvS5NcNuaZ
1h1JMmAzXR6lWJ7KnJQkU7,57,2020-11-19,FALSE,1i51I1eMbdhkaH8AShzWjh
4shPBGnWjoKx17CrTrixnN,60,2021-12-10,TRUE,1fONeOwepyow1t4dUw0RcL
6OQrmEIK8KOOVcSoSaEo40,61,1999-12-21,TRUE,62l3f8u6j9eyDhuxsZA2iH
4rXsr4X92czFXGD6Xj42e7,34,2020-11-13,TRUE,478cS8C4zMUFcUBYEGZ9Ch
0e5q6Z47J4oU5S0gvfjKpi,42,2014-08-24,FALSE,41zTgMSJC9mF6NyBkXXxZr
0zE3QsZ8CecOXNC47BCd4W,52,2021-07-09,TRUE,7q35Gby8F1fFqXXipqEqOy
6Lb37KLW5QLATVZzRbzfBK,37,2016-12-09,FALSE,5cYwe2Y7oxRVVM3ytPC9td
5suVkzAwNrObSLsdtGYdwA,0,2019-12-14,FALSE,3uy4HoNWkc1SKUVP7wFl6p
5thYdqTZJZFtzSR9cXJzwk,53,2018-07-15,FALSE,7IRlD9qEXisysWi8O24EkU
6cokdaBZO85Jn3Oy5AL4zG,26,2018-02-26,FALSE,3CGMOxZewkY3y6v5CwFT6Q
4LjlYndpXP76iDArlJaWXT,0,2017-12-26,FALSE,2YWkZxGOLFUAWUUwlcZspe
1e7eOq89QU6vGYCJp9yW2L,57,2019-01-14,FALSE,7jxp9UaF0Hmtmr6zuacjoO
26kXONuhWX8sutaxnmcpPg,61,1981-01-01,FALSE,1BJXEhdCuUrrzhdVYR2I1p
6lk0guHFQTBYnvWYDstwrU,39,2021-03-12,FALSE,4SRzMDY6F82IOndVDUAwEN
04l3E863ELqLGA0PFG7XrF,0,2018-02-24,FALSE,2nNRMIhxVrMS7ezrGvSyeB
19HvMALziYXDc0k4ad2x0j,42,2021-02-26,TRUE,659HHNEhpkkMd96Klbdrl4
4ISJZoDAcHTDEiAveXoysa,62,2021-12-02,FALSE,66OxX0Lfn4FOVZcM4alFpr
2dJIH1UI4TCEQg1qeAfJ2h,29,2017-05-19,TRUE,3XrPjbmzbjjmmbRrgZvhL2
6VqZS3Wmf53pbfDBVEYvnP,65,2018-10-26,FALSE,2m8pNsbpAvJYe7rbRpkhFF
4zMpLtfE960l6SiE75NV9q,36,2019-03-10,FALSE,1UrKnC8rngU7dvZ3DuUD48
3nQbCPy1vMFtXb4XEpOmgC,62,2018-02-09,TRUE,4Qwz7NX3o56AlOR99WRwgw
0ftAX4mbuRx6Wr6PvpAIZs,0,2018-05-18,FALSE,0KIXtHKY35Fx93u2xl3lOV
5ChX0Yt1wPpRJFPPecJZPh,71,2021-08-25,TRUE,5sAWMGha4PtgcM7CWksfE6
5ogJPWcPBkIcWSXMUSdU4A,41,2018-03-27,FALSE,5KwHOeaoLJXMlCiXuxcMS5
4YaKdKVcrM6Gf5ZALtp0gI,53,2019-03-01,TRUE,3rZb8GgKNTUgL4MZYFoacP
6bQQmK7qT6gokNp2ClsXjZ,12,2018-12-25,FALSE,6XYaeWLjkuXEFYhzS9s1I1
7bsOkKQzCiGE3Ewy03Aj9P,40,2022-01-06,FALSE,2pBMfGJhsrI0Nn5rvK3PTb
0k23tpl9MRa4PgLNBxuHC3,26,2019-11-22,FALSE,17XmTA4TGLBFdLd1kbF1FN
1IwBBxbjftjTASpGBUTSIL,48,2018-06-08,FALSE,5NhCCXCQWFYbryhVctgkEc
0nmPRC0jDojBzzeXYOcCOB,27,2018-07-27,FALSE,0CCk6DdtnV3kpl7Co3QYMp
4qLeL7EImVqV9ZEb1qHdbv,52,2021-05-27,TRUE,12MOBAZ9tzCaJpJbFYhqiy
6zxHWziAkg9JMa0TnDShuE,0,2018-03-02,TRUE,1ETrwwNXRqYGe4CUlvGVVF
331GBAqN4psmpAnegPedwF,2,2016-09-02,FALSE,5LDosdYvEcqqvMakDqE66x
6W2tmkeuHKaedHhdTPnyVs,57,2008-11-09,FALSE,6pmapc89HjY4f16ARzrmBB
4vjqRx5ZMIb3dPcDFWndK9,48,2018-10-20,TRUE,78duhRoWreyItCXjRRaUIr
26KJQ9y0G4lbsTKvOgHcgX,35,2018-10-12,FALSE,5FfPfcLOtK9eDNdpJoShz0
0OrwGH9aeguhopTVubv0VZ,72,2018-06-02,FALSE,4FJquaota2cr4uBEw6xThw
4byXh93siQtzKLdjKuJaAF,57,2019-03-01,TRUE,2c7gFThUYyo2t6ogAgIYNw
19PRSH44tTAZ0aKBwyHKyp,39,2020-04-03,TRUE,2i9wLlDqJqvNBBJfiR2nTh
5cdmj1cvGZovYsd8nSjtsF,51,2019-07-26,TRUE,2ZGkTvwtwDoembcBr8SS0d
5GKPjeEbJOiV28JLtCe5hN,68,2021-08-06,TRUE,4NxhH37smnjnfEs0Cesdk5
5hfpu8saHLGedbHRtNCYjm,53,2017-05-12,TRUE,3yWRq9Dd2UO5xyqxTjLDmp
1qNEYOlDVjTWoINqQ5lQMR,57,2020-09-11,TRUE,6MbQdX6OomgQhZU6QCqMKW
5sDfLKhaLMbVffAmmnIkXc,42,2021-01-08,FALSE,4t47SliAukVlcWnIRQ2AXG
0fugPs4hQYiPK4yMNJ4BO3,25,2021-08-13,FALSE,2TibZZXaW7Kqsde3ECPnRo
73sQAhlyk9koi8bMnfbe9F,22,2020-11-30,FALSE,0lX39qy1Hi6dRnXOwhhC74
4iluAn44ygE4P4LTtsmoZh,41,2020-04-20,FALSE,2xHjYRWlictirL2L4O7BS4
5T6mY3sQbvVfLnertXdoST,64,2020-09-10,TRUE,6ehm0SMBBoSxH8oSrFXre6
5ZVcU7fSoYg0VDjTpT4rOl,0,2003-11-01,FALSE,3rFsMeEO1ZYenhYMxvKjWD
2swnHKlhDyi54C6lWQEpjo,0,2017-10-06,FALSE,0gxJVoQZFdmoKJU1YhpoTn
4fuAW5mvFT18PuDJ3LOsbV,43,2020-02-12,FALSE,1LufpL91v6tIyPPrBiXUi4
4mrAArfFEIqpH6myouJb03,70,2021-07-30,FALSE,5qdXy87BeaWnK0vXiX5VI4
5iTawlExdBhIvbKEI6A6AP,34,2020-05-22,TRUE,5EEWeF7OPoPF8ZhMaPKggt
08T4C8obLBuhwzJiYWBVRT,51,2021-05-17,FALSE,0BoiT2pPI7oydFgzNC2nzG
1M6U0nDNFnM83wwNEnoCzp,30,2018-04-13,TRUE,0dvDsUpyPcNjOO7nTSRLZh
5IcmxxQhWYotDQUUp3RvZe,29,2021-07-20,FALSE,7fBaSKgQSu94iHt32n3zqM
64mVjYpiuyDCNu2FcPsium,67,2021-11-19,FALSE,2o2GBOfy2GG9oKYZgfZkur
6pLKMPAUlBCjHjylj2Nbd9,0,2018-08-24,TRUE,2lBsIi6OYUecrd1tAmxt7p
4RYKr1R3tXrITqY1zWiTNi,51,2019-10-04,FALSE,4Dz7LOUDNEwFDYFGu7iiIq
1SthVgXPOV0py1CHizp42X,42,2013-05-08,FALSE,1a9T29gq7pbsfocWOzBdZL
7nWnv2vBZpeTBLyZGC0a48,32,2017-12-21,FALSE,4fg5poNVFhqlldfPzrPrMh
5vOgBcUMggQpVsLX73MMhN,0,2013,FALSE,5PaHwpTefKhQa6Yqsj9WRH
1o3vlEkPJCJM4CijiVJXx5,27,2017-06-30,FALSE,2GBKkbr7I9m0f7nEpexIhO
1dERcuH8jryFGBC1dgs8SS,28,2018-11-02,FALSE,65V3lqpW3LBZTmlFsX33fi
2YVfSh9JykBtqeBlctOko7,39,2018-06-01,FALSE,1TihBUTClBvy1lxkCo6nIo
2er02vYZbGIM3rykdKD0HB,0,2018-02-09,FALSE,0tFAIUCDhIM27Us4EQM6yp
7iUB3byx9Rcks8zW10JVkP,71,2021-08-06,FALSE,4VKGR1IZuTV7lJRh9oDJJa
4KBRz9POcLaUfQr8IenhEF,30,2018-05-31,FALSE,4oyUjiSeeBwEfKvsASvMwy
6QBry6PAKhwRDd18x67Anf,0,2018-12-07,FALSE,4dJy6hlVBHuBNsJl8xPZsP
6Fz2TpxUD0YvAPsuG8nDMJ,66,2021-05-16,FALSE,4Qhx57hNp0CUmUbO2igtAq
6IuSgPEMZCYtsfLAAGO5Ch,53,2020-03-27,TRUE,1gSu1IyavtXG8corDqVo8l
1WGFoNy1wm8HpOn15IbsJK,13,2021-08-20,TRUE,2CKiKnlmneU5Lr0aQLB83Q
1h98WxD3tsMfb4YlB2wBDS,28,2022-02-11,FALSE,3wjhgpXJu4BWzOilpLkYte
42RijZgeE9yMVqgRjsIPyU,32,2017-03-17,FALSE,2TdaWPPadlrbYfvuwRwKuX
2C2zUnNmSD57Dlk6MUycLH,35,2020-04-06,FALSE,6QDJZZjyH7KgyzKmYaPEK6
4v54y645UMsIsbHP1kzkvi,50,2019-02-08,FALSE,5539gXhKSR7ykwrh6wamQJ
5PqMbaab2DHWWUEhojToX6,44,2015-11-29,FALSE,4XfLyjv3jBmDs6cDi7hqUE
