region,id,top_position
Czech Republic,6X6SdJzxyw7GzxwP2fr9WV,76
Global,2TIlqbIneP0ZY1O0EzYLlc,16
Switzerland,3XoflnowYPFRPOh3uFvHcm,58
Costa Rica,3S0OXQeoh0w6AY8WQVckRW,109
Romania,15og0pCEcTFWEXOFKdcJlU,200
Germany,57apmXhSxkAlUoq2pZNaSN,146
Canada,0BGwAKW4u8kWOhWFflZxfl,8
Netherlands,6gcG05ILBGBfIAQKwUxjq7,88
Japan,0nf8MexP7oxLci3BvumOR5,19
Luxembourg,6EDO9iiTtwNv6waLwa1UUq,13
Hungary,5gEikIWPqe8YQoOiJrGNQP,134
Switzerland,3Ddny34bFoYBb8dIGq5lwp,150
Thailand,0I5dM0TUz3p33re4kLdsXJ,58
Hungary,48UPSzbZjgc449aqz8bxox,97
Morocco,35RJhm1pEovTBwnNR0zWad,36
Russian Federation,0YWUHZPJVg4iujddsJDwhM,96
Romania,6th8IdY4lYeM0QlSQJhhkp,101
Indonesia,05W4TSNqPEXtKdejLVRQrm,162
Global,2qG81jL9UIP54uS8gYyP4k,121
India,6vJahG1DAl4YjWze8RU0Mj,153
Mexico,3f3oWj7ll4vtK6gXb2cIxm,159
Finland,4b2XjJzXSaZbySGV06r4GT,52
Thailand,0MXJi2hVTVpAvKO3cRllOy,84
Austria,65OR4ywy8Cgs3FDHK82Idl,115
Australia,0HEckRWFSknIupbGzavk5d,134
Portugal,6V43u5SCjkfMpxMAXRPifr,111
Germany,0w6O1J8NjXRgD2uWOIBBqT,21
Slovakia,2AbjhTYLVpoc0QhpkhCSzw,109
France,6MHeQfndkEfQvEoHOpkjgl,5
Poland,6ju6OzGNMCJvoGG0Xm3EbT,90
Australia,3rQ0ZaLrkLv8HhAAKSbAC0,157
Singapore,5XbA7TAqsD0fj0dGBrbb0D,51
Thailand,5f2KxK16ijFLqMoqFN2qkK,13
Switzerland,0JPpYPLvzehoUE6utiDUoG,179
Peru,4ae223xfO5QUzbDWqLJMag,189
El Salvador,2Imq77E6CEJR5TPUxlJvTY,37
Netherlands,3TeBDiwz0qrBJAFATBcmTx,159
Panama,6JqpFboOH2bq9pzaYbkKBn,52
United States,0rt63HYAAIzUZo5O2D0uA6,119
Germany,3vvh5Bx4MloxsZVyjfk6Ht,39
United States,6eVxH9Kyanzrw636zJRPcw,19
Switzerland,2JzXBqTIVHYX43t7EcLyMs,157
Norway,6Kejguhpou8nPiIYCSoEMy,71
Switzerland,03IT5wsxCVXyGHRDX1wN8I,118
Hungary,0oQc0F6KUE7QY7k5TU6bic,76
Sweden,5E2EyhF2z7sNFjemSXNOjO,57
Estonia,6w8ZPYdnGajyfPddTWdthN,5
Luxembourg,67ojvEGRPAUCOohuMPqoRC,9
Panama,4zIO3ilp5HvTeK3HJHxhMP,87
Estonia,6nDKrPlXdpomGBgAlO7UdP,2
Guatemala,5eyMxSdSDoOMEwyM1llGY6,49
United States,7qEKqBCD2vE5vIBsrUitpD,12
India,0Vjckx1G9Nt1S4GVfVKEdo,102
Greece,514rhnksEwHUh6LxXsQ4Y9,3
Morocco,3ZBzIqNv26Cem5qjGGtA4n,123
Greece,6wQlQrTY5mVS8EGaFZVwVF,21
Viet Nam,1LPSkqVhWVRUkKE03YUkpB,54
Netherlands,6fOOKqQWcSy33ApU1wqkkW,163
Iceland,1XQLLW0DvqiIe7e0cmkLrQ,5
Uruguay,0qC3X3ffPny4BZCV0rNR6U,35
Spain,68lTePbpxmKcjhXj3iYzZi,129
Costa Rica,4PS1e8f2LvuTFgUs1Cn3ON,131
Ireland,2tbu7dOzCjM5JrPGr0sIes,151
Ecuador,3Vrn9BAwRqcMh1jgNzgSNf,124
Poland,2J4P46vCFm1rPkNkp9pZWX,74
Sweden,5kI4eCXXzyuIUXjQra0Cxi,191
United States,4cHKd6qPMR1TMx55KHlida,59
Spain,2xGo5OLkd2QYXeSv9wxouK,180
Bulgaria,6fiLqYZFmFPUGyOkl6Mgo5,47
Norway,10dnRMwbP2SWSlAv9oKXF2,56
Romania,5f1joOtoMeyppIcJGZQvqJ,182
Ecuador,0bvLkXD2ryQfzlncgfkWmX,147
Italy,0khEqOsPTyn5zPiA6WaKhD,89
Finland,3KSTua6bxyBzDDaQkxQNjO,182
Argentina,4oO8HV1rGgXIGklt8HYjJR,167
Germany,7szxZo1RSVJSA7WDcR65Tw,103
United Arab Emirates,6IwKcFdiRQZOWeYNhUiWIv,101
Brazil,3qmvK8QARSPkFTuKeIXSbs,121
Ireland,34KTVmypyKLAFJc8CpfI5P,98
Guatemala,4VginDwYTP2eaHJzO0QMjG,61
Australia,3tztEuVtZwuThHSwd05ELq,23
Austria,1wh8oXN3naBIFhW4ancuL2,131
Hong Kong,1B79Z36LEHGYSK4JzUBusd,128
Panama,6Na5uKk5SsqZimk0hAWo8y,55
Guatemala,2m2ZGfJcs3lHWNPzhWH3XH,32
Chile,2j2fIJGh4PMdXt9ULI5Tlc,1
Canada,4Rq2BMG5VWMhb2whSx8bf4,102
France,4PYfFHKfjYz6dwAtZhBy1z,58
Iceland,2U5WueTLIK5WJLD7mvDODv,18
Philippines,55sgQENF3LY1sUcJUwasLl,163
Sweden,1WniHvhq9zTkny0WvGXX8o,182
Guatemala,2UYQRrQBqGp9J7d2d23ZKv,131
Global,4Yxc55NX3tAXC2mHRAhtcW,63
Costa Rica,6osaMSJh9NguagEDQcZaKx,32
Argentina,7MHN1aCFtLXjownGhvEQlF,10
Turkey,1rNfU5137imcFM5o4ydEYG,75
Austria,57tck8MCxkY6tcQC6VhahR,1
Taiwan,52vNM8EtqL82bFRkm3EpQ9,44
Norway,59GOf2vvt1WFPzsvQDhVUw,27
Mexico,40rXWke6SnXiGkSmaT8ZUr,68
Finland,2KnuaZYoGzDoHiBTNYOTXG,41
Belgium,32BeYxKPrig1LefHsC0Xuo,103
Israel,4Ow0gCGxYfOcyiCuZOt9mp,14
France,2k8oe0wuGjlVvnlYAVaKzn,61
Switzerland,0Xh6R6XLoTDRBYriQRgkHj,29
South Africa,4KW1lqgSr8TKrvBII0Brf8,151
Ecuador,6ECp64rv50XVz93WvxXMGF,118
Belgium,4V9ynsDPwHtdItksqjuRu0,142
Spain,6I7N3siFfVE48OScfUIZr2,58
Canada,6h3gi4FRhJl9FTW10TOvop,146
Ukraine,1GOiMxQXZUzjzH0Sxpck0B,1
Indonesia,2dqLk7ezV15LEJEwUmEbXB,183
Indonesia,6HP1bbIqafhFCRwMw81c7G,25
Poland,4UKCKdYiLN6IMA5ZESUTL7,21
South Africa,4tr4oHjFijp0EgISHYDIXe,138
Nicaragua,5eXBXreN3d1zdj6Sa8dS0u,20
Romania,5Ta1sXtO9tXOaUacYm7tH8,107
Greece,4wcBRRpIfesgcyUtis7PEg,121
Austria,4sPmO7WMQUAf45kwMOtONw,175
Belgium,5SNfvgi4TUwx4Si0lFn3G2,6
United States,1EJIcDYXwSqipW5dFe4uJz,18
Argentina,16P9pLDu8FdhiWLFPwlweZ,190
Canada,6waqLPcT6ruMhmd36OhmFO,198
Italy,24UaUs34XY2PDek7j0OEgg,3
Netherlands,6adiI26XZ7hksnPrJdLpjU,20
Norway,3tFXKG42xSRdOrf6TrDBF8,108
New Zealand,4jvjzW7Hm0yK4LvvE0Paz9,14
Bulgaria,1mH6tZC6iXIHPI6EixCwxw,106
Argentina,39yyHtQ4tkjZzd8TfIBKQw,52
Israel,38iBrrbbXyWaSPkmuDNgjZ,143
Turkey,3QrBrMbPxOWcCYcwSlxliL,16
Thailand,1mpD5Q8IM32I4bF6eCpU74,91
Honduras,0k1WUmIRnG3xU6fvvDVfRG,56
Netherlands,7C158q2wE2t5YT22HsWdbQ,12
Argentina,5k5HXMmbU31I6cMOWnMgSQ,163
Ukraine,4LFUMNap7AOq18tNcz21qP,155
Portugal,3jjBPF4NDMCU51psU8JPpR,39
Viet Nam,5a0nHa7F4S9hb0Zi0zLS8w,1
Taiwan,7ikzyfOtSF3Iav7HAGeW4V,65
Czech Republic,54H0xbH1zRSpIooA56rHva,20
Panama,2kVtMvrlcK5SRxZvdHgTzn,189
Costa Rica,6ObpR8ek44tvWefQRcSo8K,57
Hong Kong,54G8Co5zuKZpiKr9E1mQx2,100
Sweden,5p3NP9mQblDsVJLdfNZJ3I,116
Peru,3ee8Jmje8o58CHK66QrVC2,38
Poland,6u0oHknFYrnUd42A6rvFly,75
United Kingdom,1ISMa0THMDKFBq2UMfm02e,188
Peru,4C1opPFRPafp6yj4AJPBRB,94
Greece,0cDwUAF7yQrOLRcFfJpSc2,55
South Africa,6UPZoLHQJpM5GfuCWG1VRV,24
Taiwan,77xwukOvyqpUwDQFBNvKNO,16
United Arab Emirates,3iw6V4LH7yPj1ESORX9RIN,92
Turkey,44pBzvMbHzREPSnblZbSlo,80
Singapore,0ioTTk5l0Zz7Oh48qEocgj,106
Paraguay,13vDU8nPsvTGEVTMB8Vw7g,17
Nicaragua,0evamJhGoSnSPCanGcCPae,91
Poland,5hHudNsfZXmdgefWxAX2LG,123
Greece,0ZL8evDYp5hVE8cbpunQqA,35
France,4Fs7MwRgOfVOwfXGSPg5eW,36
France,1FayOrWEMhD1gCvhbsqzw7,50
Slovakia,6DF4m3hhiAYY0AZVXZPSlQ,38
Belgium,6DLCjPuo2M8yLp7etmrAPe,165
Paraguay,059bcIhyc2SBwm6sw2AZzd,7
Philippines,7oolFzHipTMg2nL7shhdz2,54
Philippines,4OZEu0Vwq0RB2LAq14v99n,23
Romania,4hXAK3mjFVFOOiJQ3rKAXi,93
Viet Nam,11elZJN8h2xX7GEovHO2Ks,176
Egypt,2jrAaawDRCn1JjeouxAyDN,25
Uruguay,3RauEVgRgj1IuWdJ9fDs70,76
Singapore,5Ti3fqGTfjUsSdylFNy0Ng,65
Iceland,5p1ex0pXv6jSPJ6QbumQpD,52
Indonesia,5g3kU4aeY2EeVAiV7JNkhK,157
"Korea, Republic of",314oBdIvnoTPDwSP4zOP8p,150
Germany,6YJdPrH3i2POzu7hdHIRrb,83
Denmark,06GLoUz0gyKp3jQWTXiv0P,139
Belgium,3pFjLqo6SFBAegYmmNO60n,161
Global,25uBGaikHi0DhMiGMfuXYE,57
Russian Federation,61S79KIVA4I9FXbnsylEHT,39
Taiwan,1IVj6CsBbTgOEpo0W6hgwN,5
Taiwan,5BHYRk4tVwEYxHot2BtwBS,136
Poland,0BpqRe4V2t3EIln48L1ZEQ,7
Argentina,0Be7sopyKMv8Y8npsUkax2,22
Japan,7aExaYKvZH1HNMn79Rq5eH,153
Denmark,7xHWNBFm6ObGEQPaUxHuKO,60
Slovakia,0RTzJVkunbGwuRjXDFHnjf,64
Belgium,35dgKHT2TLjpXAIFUPlGv2,189
Thailand,44V6EzbUSYgyfsNiP0FrlA,91
Hungary,4qT0DUcwUHzbxXcitzRzwn,147
United Arab Emirates,7sKbyYeJnITO1Eh9xd0lKd,141
Brazil,3hbTkJ0yFzHbawnKyhvTQj,35
Brazil,0UwQTbq7ZtBJ7v530mpaxP,78
Italy,5px6upUHM3fhOP621Edp4V,50
Iceland,0yURuYmnz9tl4K04e5Y6aQ,94
Germany,3q1TGy0QaYllb7kwEgsgNa,71
Romania,6XkEw1h2Hq4fGnSm0JuSIs,60
Ecuador,3dEtfTtCXWW7N8WQ9FD29z,59
United States,3pWcj8hxj3fsb9TDAcMpEl,43
Honduras,0NKoPGc72yUKTIneVhFfg1,5
Guatemala,3QHMxEOAGD51PDlbFPHLyJ,73
Japan,4fouWK6XVHhzl78KzQ1UjL,100
Dominican Republic,2Wo6QQD1KMDWeFkkjLqwx5,84
Canada,7bJ4mu7MHa3rHiNyKjOoSl,23
Taiwan,0F2muCxmWhi7NfY9poM0KZ,135
Netherlands,1zayuwd1YLZsYDArkruHdL,78
Ecuador,0I0o9LdUckzfXcxjWy1vlo,144
Global,5TX0mfUkpGlU6j2xa00ERx,80
United Arab Emirates,2Imn5iTu2xD3gXCqpBqubu,97
Taiwan,3dDJ4DlBQ0VaRYjLZhLDTa,193
Taiwan,4BHSjbYylfOH5WAGusDyni,146
Slovakia,4JWQC6gyYoPRnxRxk0ta2M,77
South Africa,6mQLN3zRtAp6ovjusyYKrV,49
France,1oY0YfnjTTsmOy4alu5Aml,139
Chile,1WniHvhq9zTkny0WvGXX8o,19
New Zealand,4vb4mFvYsr2h6enhjJsq9Y,15
Austria,1Qg9jWGDkKAGZXj5v2OG59,160
Spain,2qON8SpeBDBSoWCvDKuwbU,20
Israel,0gcVmOJbpWC33pXXJfq2iZ,101
United States,5TI10v8sy9VPp5YhVRVK1f,153
Switzerland,0ykyzhXZr4vW0UNDreYfiH,86
Thailand,57p8CBvPOxrvyCbn6ttl5r,100
Uruguay,4FIlIWvpVffjZMkzhW1VhJ,56
Taiwan,2ufmtcIFdFpuUYBPXK5f67,133
"Korea, Republic of",6XdHZr9iXdqc4Q76wtgbqr,169
Slovakia,4t2OeILB07eMGTXSUbMPEu,47
Luxembourg,1r9xUipOqoNwggBpENDsvJ,12
Mexico,2WyRfGeHo97VC5mP1BBSzr,167
United Kingdom,33TkAjJTD572Eo7jorxv5Q,197
Saudi Arabia,1dPNJDYuW9QAtkOpK3eBvO,31
Australia,72x6B8bGELlZkVjI7kYczI,199
Russian Federation,7xapw9Oy21WpfEcib2ErSA,61
United Kingdom,26BkXpWAaajgL2Eh9TA95B,136
France,2mqtuBbUP3eDT0gsbNBXfx,106
Thailand,3CYH422oy1cZNoo0GTG1TK,1
Belgium,167pdGHm4Ng090sf50XbXa,85
France,5FRCTmIl1SIie075FoVsqA,48
Czech Republic,6zZhlOWizcEG1T7zsTdI6N,60
Sweden,5PIB8aoUJoCRh1O5TEGdOj,166
United Kingdom,7C86DVl6REN8VPeGEMOf9q,101
Estonia,5PXIrziipQqtV3sm2UndCG,54
France,1aJQFFIDtH2ZIHxBV5SWdV,169
Brazil,2J2Z1SkXYghSajLibnQHOa,82
Egypt,6dR03uJtlIIIfQsf6EuesI,25
Panama,5k38wzpLb15YgncyWdTZE4,73
Ecuador,4ZRrLHqzhGRXYj2qcB4s5S,2
Honduras,7BEPdOI0neT6p7PnLViqmH,15
Malaysia,4vjpLMyL3ZO6aphdYr8XYw,51
Dominican Republic,4BHzQ9C00ceJxfG16AlNWb,139
Portugal,5mTJcvxRxq3uF5wUjjciDw,136
France,07pzk5h8p2qRowPZb3YBKC,6
Finland,0RYHqnmtNRfbYxP6Dn8Vse,199
Canada,5a8RPWgKSmcGBGcffmIrUi,58
Estonia,7jhlKPpAUqgV1m6AOTO19U,75
Hungary,5EsJkqTznyjUWzB3g9lk47,142
United States,0rlFL6bxIWcCn9gk9GExFA,98
Estonia,4MrfQL4TYQXJBlZYpAHTuE,32
Slovakia,2kaNmAbqrtOf7Rdr3fnCWl,35
Turkey,4FYMKwXNfGejBhwPWknMJj,153
Philippines,4Q4jmPHwu0wrJvqrld0FQ6,53
Greece,6E90gq0KO6FYZVOXx8kCcC,80
Italy,5g3lnGtMq0m30T6xHElZqJ,13
Denmark,1hEIJTv8PkMXnWTIB2dEYI,37
Latvia,0W6I02J9xcqK8MtSeosEXb,33
Belgium,2t4ai4EdhoQbwrszlvSyZe,39
Viet Nam,1vozwNInCvxQaBrc5a66eo,184
United Arab Emirates,2Q3jFbyE61mCjS3SkW4toJ,19
Belgium,4ZuuPLV4qYiznagLAFPHcW,71
United Kingdom,6H3kDe7CGoWYBabAeVWGiD,132
Iceland,1JXBNvlDEl2epKSJ9EOgKX,32
Romania,3nTDO6k4R6i3FpKx0QNgJ5,82
Estonia,4poybupy26pTWPr9zY1i7h,39
Uruguay,1zaDh3qaGSeSmulNyWlUxm,47
Saudi Arabia,5p7ujcrUXASCNwRaWNHR1C,4
Canada,0JaVdpmiex2EP7bBzyKVTa,178
Canada,0c1gHntWjKD7QShC8s99sq,130
Chile,2nVOSrxGjCqblT9CKqEMHi,47
Greece,3w1WjD2zJqjBjDz5fwqQPJ,74
Portugal,5Ohxk2dO5COHF1krpoPigN,8
France,3eS2Xx32pVsYj66a3TACh3,4
Canada,5cQMfg4AEejKUfNA44ZGep,44
Netherlands,1SJtlNRJDeYHioymcvsqev,51
Turkey,33WMIcXCJD4zUhlIqKcbu3,165
Portugal,55Am8neGJkdj2ADaM3aw5H,70
Italy,1kaFLZGgZ2QzKKIDhWyAxZ,153
Russian Federation,0rNLaGUleZ91DXMxmZNq5v,79
Finland,0a4gZac0HfpUPcPID1PaUn,8
United States,6pGuOWYOFDcSgmVvFWRWSv,66
Ukraine,1LFJeE56wBhjFO8s9xvS7a,152
Russian Federation,5Ryu0SlsYjKh78RkJUONFr,149
Estonia,2L9QLAhrvtP4EYg1lY0Tnw,38
Ukraine,04hfqnr8ua6ZFDRtQrJWWh,127
Germany,58nn6D6XLEdbfEdhNBqhAg,95
Ireland,5W8HXMOMLtXLz0RGKUtnlZ,53
Greece,1HT65Bb6bDjKurXFsXOnVT,116
New Zealand,6woeVu3fVMflqen1t4N6pg,26
Taiwan,3jqP3Dcfc2CgqktXt7V27B,85
Costa Rica,1WniHvhq9zTkny0WvGXX8o,19
Czech Republic,1j4kHkkpqZRBwE0A4CN4Yv,2
France,6M4nkEPZMj58acftDRTuKL,134
Ireland,0q3lwFiwQYQynThTulLKGN,78
Estonia,4NhDYoQTYCdWHTvlbGVgwo,2
Hong Kong,7ycWLEP1GsNjVvcjawXz3z,141
Morocco,3TZ7NHkMT82AhwuYsd00Hz,26
Philippines,3Du2K5dLzmduCNp6uwuaL0,14
Netherlands,0qP89hbMRlounSq9QDSK6v,152
Finland,73s4yuT0ROuf9qKubiZPNW,2
Portugal,26Q5QsTDR5rPIqPiFOk7g3,190
Czech Republic,0RYXEibxMami3QuT8kn4Iz,53
Morocco,5DqdesEfbRyOlSS3Tf6c29,34
Canada,7bCfHiRcfUjG0YVVNUL7Ve,70
Sweden,6oNRhdGxT0CiypPQHyDiKW,98
Russian Federation,5d65qZVChlrFCIY3SITuLs,88
Greece,4Uy3kNxW2kB8AEoXljEcth,36
Finland,5IUtvfNvOyVYZUa6AJFrnP,41
Belgium,4N4wemxs9Em6nJ5kXTjEsS,176
Malaysia,2Eeur20xVqfUoM3Q7EFPFt,8
Italy,4rsxx3c7BYGwdp3iOqcxbf,64
Israel,1LIqNVhaIgxXUt2eVoIQJ3,60
Hungary,76nqCfJOcFFWBJN32PAksn,4
Malaysia,10ImcQk9tihY1EKMDIbvXJ,29
Netherlands,0gFlfiblyKp3YvDYsI4yog,102
Lithuania,15kQGEy89K8deJcZVFEn0N,13
Norway,2Gd0oV24QsH0zb9nKFx7s5,35
Norway,2JYzQ9ihEfGLapWQ2OpAna,5
Luxembourg,2QpxC2yag7Ec7Ut1dovXKb,45
Taiwan,3VKRIkKcqUv0RT8L021JYY,192
Colombia,0XkOOiaWylrrpjRYM730iQ,152
Belgium,3WPORcLSNGsSUsIJejEFpJ,177
United States,5u6vkDnOyaf8LsteDAj2ub,2
Ireland,728zbo72kOoYdGR3AhNsyF,52
Egypt,4n7jnSxVLd8QioibtTDBDq,21
Ecuador,2J4P46vCFm1rPkNkp9pZWX,51
South Africa,0zNHMc1cGKe4MO5rtGtKRh,65
United Kingdom,4SCnCPOUOUXUmCX2uHb3r7,23
Ukraine,3ZCTVFBt2Brf31RLEnCkWJ,74
Canada,27u7t9d7ZQoyjsCROHuZJ3,153
Portugal,3BXXkwyhsHM0EPApHMhQC5,161
Israel,1Avfnh3rkyiAnOaMTiqi5m,13
Mexico,78OElpvKKwUnCEoVVtqth5,154
Indonesia,7ecbsiAQ6PNdiAq0hplVZo,101
Guatemala,1qfoq1qvZT7VwDVeekCJ97,10
Uruguay,7k09lnI8FXcEREvDps6oPJ,55
Austria,0bm8lrU2FpKkOpbzvq1n0g,75
Brazil,1I7WPxkyLpvlYwL2uXEdYD,138
Estonia,2XSO13Gyndo7MDdtYibIxO,40
Germany,4IBi5dWmtUSMgwi7QMACOu,29
United States,6a1hzBiTkgqTsDA0Xgfh9z,16
Panama,23CsjGOYDQiJpX44BSn9TM,58
Switzerland,1V7bZ9gEIwFQpm8yGxRHNA,86
Iceland,3BQYBT2CFxRCL0bqtS7OAW,1
Brazil,1Kkm6aiyVPbco6otyybdt6,43
Russian Federation,2UxHaQdCaLxLMsVWOHg72M,17
Russian Federation,3apeXzypBMnUfYcZYNX6DH,44
Belgium,6xtQ23d8GEXgcxyUKPtwc5,180
Hong Kong,3GCdLUSnKSMJhs4Tj6CV3s,1
Paraguay,7uQZVznj0uQOGC9KhV2Mg6,67
Finland,4VYEnxm7lmtG5sEEbcmORB,9
Brazil,540aOl7XanLFQPAxc9uDBd,74
Spain,4y3OI86AEP6PQoDE6olYhO,35
Australia,0R6Jlsq25eZB3Wftpxi3oF,53
Lithuania,7hU3IHwjX150XLoTVmjD0q,11
France,6sshTFgi3V41DmXnw5p1zo,87
United States,6BORJ0ZazxMBpM3cWg79Id,111
Sweden,4krm9ZgaWja1koCcMaGLAV,194
Estonia,78Vm1H6bT8WQyPNyx7HBhP,52
Greece,0jiPKUSdsJNCxMPHjMqptk,29
Dominican Republic,21YnmkSDhUkmkkni22Svc4,63
Singapore,7fBv7CLKzipRk6EC6TWHOB,139
United States,0DtxfqGupuWkfDCtz2lRG0,22
Netherlands,4u18xvigkLxnCVrzGhRBRZ,144
Viet Nam,6VsvKPJ4xjVNKpI8VVZ3SV,34
Singapore,7LyCtbxher5m97MImn5M3l,56
Morocco,1WAwILvz37MkmZfmGnEXfg,77
Japan,51ChrwmUPDJvedPQnIU8Ls,16
Austria,1xU2QZ40MY4Ex2pfczZa9U,127
Portugal,5sv0WnUs74Orn6GoPmC5im,141
Australia,12wGk5iut9ABU3vsSF3uxM,179
Singapore,1ToprX3cpBiXoAe5eNSk74,63
Germany,0SGkqnVQo9KPytSri1H6cF,73
Hong Kong,74nVCj4vMVemLIs71vXcnP,167
United States,7LzpbYrsoaJFIFDwZbibN9,94
Poland,3Mp6HobnoQEyjvCGSVQUay,14
Denmark,5auUltAfhfQHhpmy7dzHLN,164
United Kingdom,69dXVFCMiz3SL1L7M24NdX,186
Iceland,0eHCArTPhwUxatY7cEXRiK,62
Uruguay,0lTYnxJdC68v0oXd5xolxY,77
Spain,7cEnr1eM1Le82vGD6iS9xP,74
France,1tkg4EHVoqnhR6iFEXb60y,13
Netherlands,5Oh3cW5gnEEKPsHb1WrVWm,190
Australia,4j5ffIFh7bFT7GZciP1TCy,182
Australia,1eyzqe2QqGZUmfcPZtrIyt,136
Mexico,5GqGavoD0DCHBcRxfRK7v1,81
Poland,2lDWYLNnfYyXngjz4plpy2,67
South Africa,3KSnA0j67IFkiwmEotMGin,130
Chile,2WzUy86kPLYRLRwLtinZ1x,41
Greece,1Nj2oBISdFDSF8eDuXcALz,16
Guatemala,7dlFn4xJYAg8hdp9mdz9Zr,113
Bolivia,4kKdvXD0ez7jp1296JmAts,56
Italy,1nocRtwyNPVtGcIJqfgdzZ,99
Switzerland,13tk5332Q3OpKnhppYqhOu,180
Ireland,0o7glLPfZgns8ZF14Wlpf7,85
Greece,2MhHjG5cQqiLqqzCtve1tg,115
Slovakia,2TJ1FOCmCBkKm418MjVw5D,27
Hungary,5qmqZ2Fh9dHhDT82afD08n,17
Italy,3IW5tZl52SCJW3BOuE9CIn,4
Ukraine,2D4dV2KXDTszzJ3p3cFqhA,148
Belgium,01k24g94i1JvkFLQmVEdCd,71
Russian Federation,18CK4TdFJhPYQtUX2fq8D8,112
Colombia,2r1T6xGTVaNAqBoPH4lZEE,164
Dominican Republic,4SJHHpKhcuXwDsCsPqshXj,85
Brazil,3RyyUWNovCdqfHwyDaSPvO,77
Lithuania,715CgvPDwnrUoWVNOFiSL6,72
Russian Federation,3wuvVwA5RaifHz1uqKac8P,108
Czech Republic,3cWmqvMwVQKDigWLSZ3w9h,79
Malaysia,6AV7hLSw5cIMTI47BxKRm6,85
Malaysia,3VyjsVV24RmBIbWJAeUJNu,29
Germany,7jMMoHhgq6iwVT5ykyxsJt,23
Japan,1m69ELEgE6k5ZWsap40ozt,154
Hungary,1cA4wEmLkKlttS6N89LbJh,56
Portugal,2tsXCHNbktRlQxMUV7ql3d,8
Panama,6bnF93Rx87YqUBLSgjiMU8,82
France,5mZXWEH2eh8zMZGCxT5aW0,167
Romania,2BJSMvOGABRxokHKB0OI8i,80
Paraguay,2XV81xtfoYzVfzji343XLW,159
Lithuania,1c1sdxrYLIiuJOlE7PPttb,82
United States,2otTuKRISADOYA47CmIT4W,59
Finland,3ur6mNSuTUOZsn3MOKlhP9,160
Mexico,4jAIqgrPjKLTY9Gbez25Qb,68
Chile,7BwxbmYFy0l3ROHDjV2c14,121
Spain,5VuxWXbt7XENQCtE9TzpTv,160
New Zealand,60iSKGrGazRzICtMjADNSM,45
Taiwan,7pYfyrMNPn3wtoCyqcTVoI,126
Bolivia,3UI9I3e1g1y5T3SMfdgfGO,107
South Africa,3vneQGrZgsMCmtFQ5qOVVw,81
Turkey,2uUs86t4TIM7FZSVOGqkhN,26
Taiwan,5Leb8e1Nirv6IFHrmvJNv3,189
Ireland,2LA9gKY5t2kx4BY5GSy3Us,92
Switzerland,03vyB3AHCuEGfhh7wPc7Yf,129
Belgium,4f8Mh5wuWHOsfXtzjrJB3t,62
Viet Nam,3TODabyKjZdBvpGFCDAgxs,153
Hungary,32lItqlMi4LBhb4k0BaSaC,57
Belgium,3CGZ7wfk4skmuyQgua1C1K,99
Canada,3KdoeNlEN0BoAKWzaRLNZa,2
New Zealand,3EG9FJ0ToLfgnc1IG2Z1wz,38
Lithuania,4HfPwYsjGAOWtwVvYPBAad,101
Germany,1X2cYhcDMfDtiRIYHZCpQu,195
France,4YQSkV3WppdoDuc0ZT8ai6,18
South Africa,0LcCeKrpFTzqKrTAzNFIHo,126
France,20McUFi8KCIVdNDLrkTDuZ,27
Guatemala,2qHiGVZkLDpQr5MsBWspSD,137
"Korea, Republic of",18XlJEroUwFo0tLZxscgXE,55
Portugal,3fJaqjV813edLN5wrxUPkc,128
Romania,7sjFIZ1g5QLJLGja3k592K,42
Romania,6hLkeOMrhZ2CMLBp2of576,67
United Arab Emirates,65OVbaJR5O1RmwOQx0875b,2
Hungary,7Bvp5JUJiyUrMgvH4DR0wH,58
Finland,5yjKv99Ge4iOr9QBW1Hl0x,18
Bolivia,3lCbsHaN1wCxyDzcNN2x4N,2
Japan,4c3skf1nLJDE4f8cw6Aq1M,169
Czech Republic,7enVhl0fuHvQ4ErXvAXYIH,173
Ukraine,6Tdzv9TdvBNcRvMbuz6DYL,11
Luxembourg,7FIWs0pqAYbP91WWM0vlTQ,6
Norway,20m8ZHA6Jevqo1xnhQffQu,174
Paraguay,3WM3XDNCzEsLvtp59D9oF7,93
Taiwan,27Bavi57CATQqCxEg5bnnW,150
Taiwan,33xtExSb4bgcTfSEVi7ibN,57
Italy,3umS4y3uQDkqekNjVpiRUs,13
Bolivia,4MWb6mltydQn84NrTm7Gpl,72
Denmark,2xdwCJLfKCkat14mlgR26M,17
Denmark,285pBltuF7vW8TeWk8hdRR,2
Belgium,1xQ6trAsedVPCdbtDAmk0c,1
Switzerland,3TZ3MiMILR5wrQbbWiFUwI,141
Finland,4x0XZJmgKy9FVn8nrXVPhs,13
Taiwan,2STah6Et7fbUV5WXJKlQfc,94
Iceland,1JLn8RhQzHz3qDqsChcmBl,107
Mexico,6nyl8kugrRsjzvpFhvw4hE,61
Hong Kong,0g2XnkKghVN22yze1gTJzl,44
Hong Kong,6V9kwssTrwkKT72imgowj9,15
Switzerland,71d7wCcY5GdDZLfQ3LAzsu,71
Sweden,6EbzYIiVoxMeYig8e5pm1T,8
Netherlands,3df54nxVscnLlot2yMVsx6,29
Ireland,6cFZ4PLC19taNlpl9pbGMf,65
Philippines,1gZFRYcPz3wKevEaNYRwfW,143
